StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            40.0         50.0         0.0          0.0          240.0        0.0          0            
S0           f            40.0         50.0         0.0          0.0          240.0        0.0          0            
S1           f            73.0         52.0         0.0          0.0          240.0        0.0          0            
S2           f            90.0         55.0         0.0          0.0          240.0        0.0          0            
S3           f            55.0         79.0         0.0          0.0          240.0        0.0          0            
S4           f            69.0         89.0         0.0          0.0          240.0        0.0          0            
S5           f            32.0         80.0         0.0          0.0          240.0        0.0          0            
S6           f            39.0         96.0         0.0          0.0          240.0        0.0          0            
S7           f            23.0         80.0         0.0          0.0          240.0        0.0          0            
S8           f            4.0          83.0         0.0          0.0          240.0        0.0          0            
S9           f            18.0         58.0         0.0          0.0          240.0        0.0          0            
S10          f            1.0          56.0         0.0          0.0          240.0        0.0          0            
S11          f            13.0         31.0         0.0          0.0          240.0        0.0          0            
S12          f            -5.0         38.0         0.0          0.0          240.0        0.0          0            
S13          f            26.0         37.0         0.0          0.0          240.0        0.0          0            
S14          f            28.0         13.0         0.0          0.0          240.0        0.0          0            
S15          f            39.0         31.0         0.0          0.0          240.0        0.0          0            
S16          f            48.0         11.0         0.0          0.0          240.0        0.0          0            
S17          f            59.0         17.0         0.0          0.0          240.0        0.0          0            
S18          f            73.0         23.0         0.0          0.0          240.0        0.0          0            
S19          f            74.0         32.0         0.0          0.0          240.0        0.0          0            
S20          f            90.0         44.0         0.0          0.0          240.0        0.0          0            
C1           cp           25.0         85.0         20.0         49.0         191.0        0.0          C103         
C2           cd           22.0         75.0         -20.0        30.0         168.0        10.0         C6           
C3           cp           22.0         85.0         10.0         95.0         152.0        10.0         C4           
C4           cd           20.0         80.0         -10.0        69.0         193.0        10.0         C3           
C5           cp           20.0         85.0         20.0         40.0         189.0        10.0         C45          
C6           cp           18.0         75.0         20.0         60.0         159.0        10.0         C2           
C7           cp           15.0         75.0         20.0         54.0         133.0        0.0          C104         
C8           cd           15.0         80.0         -30.0        67.0         144.0        10.0         C79          
