StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            40.0         50.0         0.0          0.0          960.0        0.0          0            
S0           f            40.0         50.0         0.0          0.0          960.0        0.0          0            
S1           f            73.0         52.0         0.0          0.0          960.0        0.0          0            
S2           f            90.0         55.0         0.0          0.0          960.0        0.0          0            
S3           f            55.0         79.0         0.0          0.0          960.0        0.0          0            
S4           f            69.0         89.0         0.0          0.0          960.0        0.0          0            
S5           f            32.0         80.0         0.0          0.0          960.0        0.0          0            
S6           f            39.0         96.0         0.0          0.0          960.0        0.0          0            
S7           f            23.0         80.0         0.0          0.0          960.0        0.0          0            
S8           f            4.0          83.0         0.0          0.0          960.0        0.0          0            
S9           f            18.0         58.0         0.0          0.0          960.0        0.0          0            
S10          f            1.0          56.0         0.0          0.0          960.0        0.0          0            
S11          f            13.0         31.0         0.0          0.0          960.0        0.0          0            
S12          f            -5.0         38.0         0.0          0.0          960.0        0.0          0            
S13          f            26.0         37.0         0.0          0.0          960.0        0.0          0            
S14          f            28.0         13.0         0.0          0.0          960.0        0.0          0            
S15          f            39.0         31.0         0.0          0.0          960.0        0.0          0            
S16          f            48.0         11.0         0.0          0.0          960.0        0.0          0            
S17          f            59.0         17.0         0.0          0.0          960.0        0.0          0            
S18          f            73.0         23.0         0.0          0.0          960.0        0.0          0            
S19          f            74.0         32.0         0.0          0.0          960.0        0.0          0            
S20          f            90.0         44.0         0.0          0.0          960.0        0.0          0            
C1           cd           25.0         85.0         -10.0        431.0        911.0        10.0         C8           
C2           cp           22.0         75.0         30.0         30.0         510.0        10.0         C39          
C3           cd           22.0         85.0         -5.0         291.0        771.0        10.0         C73          
C4           cd           20.0         80.0         -27.0        674.0        734.0        10.0         C78          
C5           cp           20.0         85.0         20.0         40.0         520.0        10.0         C42          
C6           cp           18.0         75.0         20.0         393.0        502.0        10.0         C70          
C7           cd           15.0         75.0         -30.0        120.0        600.0        10.0         C79          
C8           cp           15.0         80.0         10.0         397.0        457.0        10.0         C1           
C9           cp           10.0         35.0         20.0         401.0        461.0        10.0         C80          
C10          cd           10.0         40.0         -16.0        535.0        622.0        10.0         C75          
C11          cp           8.0          40.0         40.0         225.0        285.0        10.0         C16          
C12          cd           8.0          45.0         -27.0        43.0         523.0        10.0         C69          
C13          cd           5.0          35.0         -10.0        683.0        743.0        10.0         C49          
C14          cd           5.0          45.0         -9.0         35.0         366.0        10.0         C98          
C15          cp           2.0          40.0         20.0         204.0        264.0        10.0         C47          
C16          cd           0.0          40.0         -40.0        204.0        425.0        10.0         C11          
C17          cd           0.0          45.0         -20.0        698.0        827.0        10.0         C27          
C18          cd           44.0         5.0          -10.0        306.0        483.0        10.0         C21          
C19          cp           42.0         10.0         40.0         199.0        428.0        10.0         C52          
C20          cp           42.0         15.0         10.0         494.0        699.0        10.0         C60          
C21          cp           40.0         5.0          10.0         45.0         525.0        10.0         C18          
C22          cd           40.0         15.0         -10.0        383.0        486.0        10.0         C30          
C23          cd           38.0         5.0          -17.0        231.0        291.0        10.0         C64          
C24          cd           38.0         15.0         -9.0         609.0        872.0        10.0         C67          
C25          cd           35.0         5.0          -30.0        821.0        881.0        10.0         C50          
C26          cp           95.0         30.0         30.0         349.0        829.0        10.0         C48          
C27          cp           95.0         35.0         20.0         138.0        273.0        10.0         C17          
C28          cp           92.0         30.0         10.0         78.0         339.0        10.0         C74          
C29          cp           90.0         35.0         10.0         132.0        375.0        10.0         C76          
C30          cp           88.0         30.0         10.0         252.0        359.0        10.0         C22          
C31          cp           88.0         35.0         20.0         50.0         530.0        10.0         C51          
C32          cp           87.0         30.0         10.0         562.0        799.0        10.0         C77          
C33          cp           85.0         25.0         10.0         71.0         208.0        10.0         C84          
C34          cd           85.0         35.0         -8.0         307.0        787.0        10.0         C72          
C35          cd           67.0         85.0         -19.0        655.0        778.0        10.0         C59          
C36          cp           65.0         85.0         40.0         43.0         186.0        10.0         C82          
C37          cp           65.0         82.0         10.0         377.0        857.0        10.0         C96          
C38          cd           62.0         80.0         -10.0        308.0        368.0        10.0         C44          
C39          cd           60.0         80.0         -30.0        46.0         201.0        10.0         C2           
C40          cd           60.0         85.0         -23.0        339.0        438.0        10.0         C94          
C41          cp           58.0         75.0         20.0         377.0        494.0        10.0         C56          
C42          cd           55.0         80.0         -20.0        33.0         166.0        10.0         C5           
C43          cp           55.0         85.0         20.0         531.0        736.0        10.0         C91          
C44          cp           55.0         82.0         10.0         247.0        307.0        10.0         C38          
C45          cp           20.0         82.0         10.0         37.0         177.0        10.0         C71          
C46          cd           18.0         80.0         -19.0        432.0        665.0        10.0         C88          
C47          cd           2.0          45.0         -20.0        38.0         322.0        10.0         C15          
C48          cd           42.0         5.0          -30.0        424.0        904.0        10.0         C26          
C49          cp           42.0         12.0         10.0         460.0        539.0        10.0         C13          
C50          cp           72.0         35.0         30.0         327.0        807.0        10.0         C25          
C51          cd           55.0         20.0         -20.0        273.0        498.0        10.0         C31          
C52          cd           25.0         30.0         -40.0        25.0         505.0        10.0         C19          
C53          cp           20.0         50.0         5.0          405.0        465.0        10.0         C58          
C54          cd           55.0         60.0         -15.0        554.0        767.0        10.0         C99          
C55          cp           30.0         60.0         16.0         629.0        689.0        10.0         C93          
C56          cd           50.0         35.0         -20.0        560.0        673.0        10.0         C41          
C57          cd           30.0         25.0         -16.0        342.0        571.0        10.0         C65          
C58          cd           15.0         10.0         -5.0         842.0        902.0        10.0         C53          
C59          cp           10.0         20.0         19.0         42.0         522.0        10.0         C35          
C60          cd           15.0         60.0         -10.0        623.0        884.0        10.0         C20          
C61          cp           45.0         65.0         9.0          214.0        421.0        10.0         C90          
C62          cp           65.0         35.0         3.0          197.0        257.0        10.0         C89          
C63          cp           65.0         20.0         6.0          39.0         316.0        10.0         C85          
C64          cp           45.0         30.0         17.0         191.0        310.0        10.0         C23          
C65          cp           35.0         40.0         16.0         11.0         140.0        10.0         C57          
C66          cd           41.0         37.0         -10.0        570.0        681.0        10.0         C81          
C67          cp           64.0         42.0         9.0          298.0        358.0        10.0         C24          
C68          cd           40.0         60.0         -13.0        613.0        730.0        10.0         C87          
C69          cp           31.0         52.0         27.0         187.0        247.0        10.0         C12          
C70          cd           35.0         69.0         -20.0        780.0        930.0        10.0         C6           
C71          cd           65.0         55.0         -10.0        191.0        410.0        10.0         C45          
C72          cp           63.0         65.0         8.0          27.0         507.0        10.0         C34          
C73          cp           2.0          60.0         5.0          240.0        451.0        10.0         C3           
C74          cd           20.0         20.0         -10.0        675.0        735.0        10.0         C28          
C75          cp           5.0          5.0          16.0         57.0         537.0        10.0         C10          
C76          cd           60.0         12.0         -10.0        298.0        358.0        10.0         C29          
C77          cd           23.0         3.0          -10.0        794.0        854.0        10.0         C32          
C78          cp           8.0          56.0         27.0         366.0        483.0        10.0         C4           
C79          cp           6.0          68.0         30.0         382.0        442.0        10.0         C7           
C80          cd           47.0         47.0         -20.0        817.0        942.0        10.0         C9           
C81          cp           49.0         58.0         10.0         332.0        497.0        10.0         C66          
C82          cd           27.0         43.0         -40.0        14.0         494.0        10.0         C36          
C83          cp           37.0         31.0         14.0         19.0         499.0        10.0         C86          
C84          cd           57.0         29.0         -10.0        425.0        485.0        10.0         C33          
C85          cd           63.0         23.0         -6.0         164.0        644.0        10.0         C63          
C86          cd           21.0         24.0         -14.0        310.0        507.0        10.0         C83          
C87          cp           12.0         24.0         13.0         389.0        449.0        10.0         C68          
C88          cp           24.0         58.0         19.0         262.0        377.0        10.0         C46          
C89          cd           67.0         5.0          -3.0         611.0        897.0        10.0         C62          
C90          cd           37.0         47.0         -9.0         311.0        526.0        10.0         C61          
C91          cd           49.0         42.0         -20.0        457.0        937.0        10.0         C43          
