StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            35.0         35.0         0.0          0.0          230.0        0.0          0            
S0           f            35.0         35.0         0.0          0.0          230.0        0.0          0            
S1           f            61.0         37.0         0.0          0.0          230.0        0.0          0            
S2           f            74.0         39.0         0.0          0.0          230.0        0.0          0            
S3           f            47.0         57.0         0.0          0.0          230.0        0.0          0            
S4           f            57.0         65.0         0.0          0.0          230.0        0.0          0            
S5           f            29.0         59.0         0.0          0.0          230.0        0.0          0            
S6           f            34.0         71.0         0.0          0.0          230.0        0.0          0            
S7           f            22.0         58.0         0.0          0.0          230.0        0.0          0            
S8           f            7.0          61.0         0.0          0.0          230.0        0.0          0            
S9           f            18.0         41.0         0.0          0.0          230.0        0.0          0            
S10          f            5.0          39.0         0.0          0.0          230.0        0.0          0            
S11          f            14.0         20.0         0.0          0.0          230.0        0.0          0            
S12          f            0.0          26.0         0.0          0.0          230.0        0.0          0            
S13          f            24.0         25.0         0.0          0.0          230.0        0.0          0            
S14          f            26.0         6.0          0.0          0.0          230.0        0.0          0            
S15          f            34.0         20.0         0.0          0.0          230.0        0.0          0            
S16          f            41.0         5.0          0.0          0.0          230.0        0.0          0            
S17          f            50.0         9.0          0.0          0.0          230.0        0.0          0            
S18          f            61.0         14.0         0.0          0.0          230.0        0.0          0            
S19          f            62.0         21.0         0.0          0.0          230.0        0.0          0            
S20          f            74.0         30.0         0.0          0.0          230.0        0.0          0            
C1           cd           41.0         49.0         -21.0        0.0          204.0        10.0         C30          
C2           cd           35.0         17.0         -8.0         0.0          202.0        10.0         C74          
C3           cp           55.0         45.0         13.0         0.0          197.0        10.0         C77          
C4           cd           55.0         20.0         -18.0        139.0        169.0        10.0         C54          
C5           cp           15.0         30.0         26.0         0.0          199.0        10.0         C60          
C6           cp           25.0         30.0         3.0          89.0         119.0        10.0         C89          
C7           cd           20.0         50.0         -30.0        0.0          198.0        10.0         C49          
C8           cp           10.0         43.0         9.0          85.0         115.0        10.0         C17          
C9           cp           55.0         60.0         16.0         87.0         117.0        10.0         C35          
C10          cd           30.0         60.0         -9.0         114.0        144.0        10.0         C64          
C11          cd           20.0         65.0         -10.0        57.0         87.0         10.0         C63          
C12          cd           50.0         35.0         -23.0        0.0          205.0        10.0         C79          
C13          cd           30.0         25.0         -5.0         149.0        179.0        10.0         C42          
C14          cd           15.0         10.0         -28.0        32.0         62.0         10.0         C59          
C15          cp           30.0         5.0          8.0          51.0         81.0         10.0         C87          
C16          cd           10.0         20.0         -41.0        65.0         95.0         10.0         C85          
C17          cd           5.0          30.0         -9.0         147.0        177.0        10.0         C8           
C18          cd           20.0         40.0         -16.0        77.0         107.0        10.0         C45          
C19          cp           15.0         60.0         17.0         66.0         96.0         10.0         C82          
C20          cd           45.0         65.0         -19.0        116.0        146.0        10.0         C62          
C21          cp           45.0         20.0         11.0         0.0          201.0        10.0         C67          
C22          cd           45.0         10.0         -17.0        87.0         117.0        10.0         C26          
C23          cd           55.0         5.0          -25.0        58.0         88.0         10.0         C72          
C24          cd           65.0         35.0         -26.0        143.0        173.0        10.0         C81          
C25          cp           65.0         20.0         6.0          156.0        186.0        0.0          C101         
C26          cp           45.0         30.0         17.0         0.0          208.0        10.0         C22          
C27          cp           35.0         40.0         16.0         27.0         57.0         0.0          C103         
C28          cp           41.0         37.0         16.0         29.0         59.0         10.0         C73          
C29          cp           64.0         42.0         9.0          53.0         83.0         10.0         C78          
C30          cp           40.0         60.0         21.0         61.0         91.0         10.0         C1           
C31          cd           31.0         52.0         -3.0         0.0          202.0        10.0         C90          
C32          cd           35.0         69.0         -9.0         131.0        161.0        10.0         C88          
C33          cd           53.0         52.0         -13.0        27.0         57.0         10.0         C50          
C34          cd           65.0         55.0         -20.0        0.0          183.0        10.0         C65          
C35          cd           63.0         65.0         -16.0        133.0        163.0        10.0         C9           
C36          cd           2.0          60.0         -36.0        41.0         71.0         10.0         C48          
C37          cp           20.0         20.0         8.0          0.0          198.0        10.0         C43          
C38          cp           5.0          5.0          16.0         73.0         103.0        10.0         C93          
C39          cp           60.0         12.0         31.0         34.0         64.0         10.0         C55          
C40          cp           40.0         25.0         9.0          75.0         105.0        10.0         C53          
C41          cp           42.0         7.0          5.0          87.0         117.0        10.0         C75          
C42          cp           24.0         12.0         5.0          25.0         55.0         10.0         C13          
C43          cd           23.0         3.0          -8.0         122.0        152.0        10.0         C37          
C44          cp           11.0         14.0         18.0         59.0         89.0         10.0         C86          
C45          cp           6.0          38.0         16.0         29.0         59.0         10.0         C18          
C46          cp           2.0          48.0         1.0          107.0        137.0        0.0          C102         
C47          cp           8.0          56.0         27.0         41.0         71.0         10.0         C52          
C48          cp           13.0         52.0         36.0         0.0          192.0        10.0         C36          
C49          cp           6.0          68.0         30.0         98.0         128.0        10.0         C7           
C50          cp           47.0         47.0         13.0         0.0          203.0        10.0         C33          
C51          cd           49.0         58.0         -15.0        78.0         108.0        10.0         C71          
C52          cd           27.0         43.0         -27.0        0.0          208.0        10.0         C47          
C53          cd           37.0         31.0         -9.0         85.0         115.0        10.0         C40          
C54          cp           57.0         29.0         18.0         130.0        160.0        10.0         C4           
C55          cd           63.0         23.0         -31.0        126.0        156.0        10.0         C39          
C56          cp           53.0         12.0         6.0          120.0        150.0        10.0         C58          
C57          cd           32.0         12.0         -27.0        91.0         121.0        10.0         C94          
C58          cd           36.0         26.0         -6.0         180.0        210.0        10.0         C56          
C59          cp           21.0         24.0         28.0         0.0          202.0        10.0         C14          
C60          cd           17.0         34.0         -26.0        152.0        182.0        10.0         C5           
C61          cp           12.0         24.0         13.0         66.0         96.0         10.0         C99          
C62          cp           24.0         58.0         19.0         48.0         78.0         10.0         C20          
C63          cp           27.0         69.0         10.0         34.0         64.0         10.0         C11          
C64          cp           15.0         77.0         9.0          63.0         93.0         10.0         C10          
C65          cp           62.0         77.0         20.0         49.0         79.0         10.0         C34          
C66          cp           49.0         73.0         25.0         117.0        147.0        10.0         C70          
C67          cd           67.0         5.0          -11.0        73.0         103.0        10.0         C21          
C68          cp           56.0         39.0         36.0         132.0        162.0        10.0         C80          
C69          cp           37.0         47.0         6.0          40.0         70.0         10.0         C76          
C70          cd           37.0         56.0         -25.0        168.0        198.0        10.0         C66          
C71          cp           57.0         68.0         15.0         67.0         97.0         10.0         C51          
C72          cp           47.0         16.0         25.0         0.0          197.0        10.0         C23          
C73          cd           44.0         17.0         -16.0        68.0         98.0         10.0         C28          
C74          cp           46.0         13.0         8.0          139.0        169.0        10.0         C2           
C75          cd           49.0         11.0         -5.0         0.0          192.0        10.0         C41          
C76          cd           49.0         42.0         -6.0         63.0         93.0         10.0         C69          
C77          cd           53.0         43.0         -13.0        169.0        199.0        10.0         C3           
C78          cd           61.0         52.0         -9.0         86.0         116.0        10.0         C29          
C79          cp           57.0         48.0         23.0         82.0         112.0        10.0         C12          
C80          cd           56.0         37.0         -36.0        168.0        198.0        10.0         C68          
C81          cp           55.0         54.0         26.0         84.0         114.0        10.0         C24          
C82          cd           15.0         47.0         -17.0        0.0          196.0        10.0         C19          
C83          cp           14.0         37.0         11.0         0.0          198.0        10.0         C84          
C84          cd           11.0         31.0         -11.0        91.0         121.0        10.0         C83          
C85          cp           16.0         22.0         41.0         0.0          196.0        10.0         C16          
C86          cd           4.0          18.0         -18.0        84.0         114.0        10.0         C44          
