StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            40.0         50.0         0.0          0.0          3390.0       0.0          0            
S0           f            40.0         50.0         0.0          0.0          3390.0       0.0          0            
S1           f            73.0         52.0         0.0          0.0          3390.0       0.0          0            
S2           f            90.0         55.0         0.0          0.0          3390.0       0.0          0            
S3           f            55.0         79.0         0.0          0.0          3390.0       0.0          0            
S4           f            69.0         89.0         0.0          0.0          3390.0       0.0          0            
S5           f            32.0         80.0         0.0          0.0          3390.0       0.0          0            
S6           f            39.0         96.0         0.0          0.0          3390.0       0.0          0            
S7           f            23.0         80.0         0.0          0.0          3390.0       0.0          0            
S8           f            4.0          83.0         0.0          0.0          3390.0       0.0          0            
S9           f            18.0         58.0         0.0          0.0          3390.0       0.0          0            
S10          f            1.0          56.0         0.0          0.0          3390.0       0.0          0            
S11          f            13.0         31.0         0.0          0.0          3390.0       0.0          0            
S12          f            -5.0         38.0         0.0          0.0          3390.0       0.0          0            
S13          f            26.0         37.0         0.0          0.0          3390.0       0.0          0            
S14          f            28.0         13.0         0.0          0.0          3390.0       0.0          0            
S15          f            39.0         31.0         0.0          0.0          3390.0       0.0          0            
S16          f            48.0         11.0         0.0          0.0          3390.0       0.0          0            
S17          f            59.0         17.0         0.0          0.0          3390.0       0.0          0            
S18          f            73.0         23.0         0.0          0.0          3390.0       0.0          0            
S19          f            74.0         32.0         0.0          0.0          3390.0       0.0          0            
S20          f            90.0         44.0         0.0          0.0          3390.0       0.0          0            
C1           cp           52.0         75.0         10.0         213.0        568.0        90.0         C85          
C2           cp           45.0         70.0         30.0         22.0         563.0        90.0         C95          
C3           cd           62.0         69.0         -20.0        1030.0       1463.0       90.0         C98          
C4           cp           60.0         66.0         10.0         1154.0       1527.0       90.0         C77          
C5           cp           42.0         65.0         10.0         15.0         402.0        90.0         C75          
C6           cp           16.0         42.0         20.0         331.0        822.0        90.0         C16          
C7           cp           58.0         70.0         20.0         965.0        1340.0       90.0         C70          
C8           cp           34.0         60.0         20.0         2653.0       3280.0       0.0          C102         
C9           cd           28.0         70.0         -10.0        2385.0       2976.0       90.0         C19          
C10          cd           35.0         66.0         -10.0        2628.0       3113.0       90.0         C20          
C11          cd           35.0         69.0         -10.0        2603.0       2952.0       90.0         C14          
C12          cd           25.0         85.0         -20.0        1985.0       2412.0       90.0         C18          
C13          cd           22.0         75.0         -20.0        2310.0       2659.0       90.0         C17          
C14          cp           22.0         85.0         10.0         1846.0       2365.0       90.0         C11          
C15          cd           20.0         80.0         -20.0        2077.0       2514.0       90.0         C28          
C16          cd           20.0         85.0         -20.0        1763.0       2264.0       90.0         C6           
C17          cp           18.0         75.0         20.0         2143.0       2638.0       90.0         C13          
C18          cp           15.0         75.0         20.0         1560.0       2083.0       90.0         C12          
C19          cp           15.0         80.0         10.0         1689.0       2144.0       90.0         C9           
C20          cp           30.0         50.0         10.0         10.0         645.0        90.0         C10          
C21          cd           30.0         56.0         -40.0        2675.0       3288.0       90.0         C25          
C22          cp           28.0         52.0         20.0         12.0         505.0        90.0         C39          
C23          cd           14.0         66.0         -10.0        1519.0       1926.0       90.0         C36          
C24          cp           25.0         50.0         10.0         23.0         368.0        90.0         C34          
C25          cp           22.0         66.0         40.0         2380.0       2787.0       90.0         C21          
C26          cd           8.0          62.0         -10.0        1330.0       1919.0       90.0         C35          
C27          cp           23.0         52.0         10.0         93.0         484.0        90.0         C32          
C28          cp           4.0          55.0         20.0         1268.0       1785.0       90.0         C15          
C29          cp           20.0         50.0         10.0         168.0        787.0        90.0         C33          
C30          cp           20.0         55.0         10.0         170.0        595.0        90.0         C38          
C31          cp           10.0         35.0         20.0         585.0        1136.0       90.0         C37          
C32          cd           10.0         40.0         -10.0        448.0        897.0        90.0         C27          
C33          cd           8.0          40.0         -10.0        499.0        1030.0       90.0         C29          
C34          cd           8.0          45.0         -10.0        1190.0       1661.0       90.0         C24          
C35          cp           5.0          35.0         10.0         666.0        1245.0       90.0         C26          
C36          cp           5.0          45.0         10.0         1076.0       1589.0       90.0         C23          
C37          cd           2.0          40.0         -20.0        772.0        1329.0       90.0         C31          
C38          cd           0.0          40.0         -10.0        890.0        1395.0       90.0         C30          
C39          cd           0.0          45.0         -20.0        1036.0       1439.0       90.0         C22          
C40          cp           36.0         18.0         10.0         1612.0       2185.0       90.0         C50          
C41          cd           35.0         32.0         -20.0        2599.0       3076.0       90.0         C42          
C42          cp           33.0         32.0         20.0         2529.0       2962.0       90.0         C41          
C43          cd           33.0         35.0         -30.0        2463.0       2842.0       90.0         C46          
C44          cd           32.0         20.0         -10.0        1745.0       2240.0       90.0         C55          
C45          cd           30.0         30.0         -10.0        1932.0       2437.0       90.0         C61          
C46          cp           34.0         25.0         30.0         1884.0       2293.0       90.0         C43          
C47          cp           30.0         35.0         10.0         2348.0       2771.0       90.0         C48          
C48          cd           36.0         40.0         -10.0        2715.0       3156.0       90.0         C47          
C49          cd           48.0         20.0         -10.0        812.0        1281.0       90.0         C69          
C50          cd           26.0         32.0         -10.0        2018.0       2725.0       90.0         C40          
C51          cd           25.0         30.0         -50.0        2015.0       2544.0       90.0         C74          
C52          cd           25.0         35.0         -20.0        2201.0       2728.0       90.0         C53          
C53          cp           44.0         5.0          20.0         1078.0       1593.0       90.0         C52          
C54          cd           42.0         10.0         -10.0        998.0        1481.0       90.0         C72          
C55          cp           42.0         15.0         10.0         897.0        1392.0       90.0         C44          
C56          cp           40.0         5.0          30.0         1199.0       1660.0       90.0         C60          
C57          cd           38.0         15.0         -10.0        1552.0       2057.0       90.0         C64          
C58          cd           38.0         5.0          -10.0        1263.0       1780.0       90.0         C65          
C59          cd           38.0         10.0         -20.0        1498.0       1921.0       90.0         C62          
C60          cd           35.0         5.0          -30.0        1325.0       1904.0       90.0         C56          
C61          cp           50.0         30.0         10.0         223.0        738.0        90.0         C45          
C62          cp           50.0         35.0         20.0         18.0         474.0        90.0         C59          
C63          cp           50.0         40.0         50.0         14.0         360.0        90.0         C66          
C64          cp           48.0         30.0         10.0         246.0        899.0        90.0         C57          
C65          cp           44.0         25.0         10.0         704.0        1197.0       90.0         C58          
C66          cd           47.0         35.0         -50.0        393.0        942.0        90.0         C63          
C67          cp           47.0         40.0         10.0         12.0         424.0        90.0         C68          
C68          cd           42.0         30.0         -10.0        641.0        1070.0       90.0         C67          
C69          cp           45.0         35.0         10.0         534.0        985.0        90.0         C49          
C70          cd           95.0         30.0         -20.0        2119.0       2682.0       90.0         C7           
C71          cd           95.0         35.0         -20.0        2079.0       2532.0       90.0         C100         
C72          cp           53.0         30.0         10.0         131.0        644.0        90.0         C54          
C73          cp           92.0         30.0         10.0         2169.0       2818.0       90.0         C78          
C74          cp           53.0         35.0         50.0         87.0         498.0        90.0         C51          
C75          cd           45.0         65.0         -10.0        15.0         607.0        90.0         C5           
C76          cd           90.0         35.0         -20.0        2002.0       2419.0       90.0         C92          
C77          cd           72.0         45.0         -10.0        2701.0       3258.0       90.0         C4           
C78          cd           78.0         40.0         -10.0        2599.0       3164.0       90.0         C73          
C79          cp           87.0         30.0         10.0         2505.0       2870.0       90.0         C96          
C80          cd           85.0         25.0         -10.0        2369.0       2816.0       90.0         C86          
C81          cd           85.0         35.0         -40.0        2563.0       3002.0       90.0         C93          
C82          cd           75.0         55.0         -10.0        1783.0       2226.0       90.0         C89          
C83          cp           72.0         55.0         10.0         1591.0       2232.0       90.0         C90          
C84          cd           70.0         58.0         -30.0        1513.0       1928.0       90.0         C97          
C85          cd           86.0         46.0         -10.0        1829.0       2388.0       90.0         C1           
C86          cp           66.0         55.0         10.0         1604.0       2027.0       90.0         C80          
C87          cd           64.0         46.0         -10.0        2976.0       3275.0       90.0         C94          
C88          cp           65.0         60.0         30.0         1338.0       1913.0       0.0          C101         
