StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            35.0         35.0         0.0          0.0          230.0        0.0          0            
S0           f            35.0         35.0         0.0          0.0          230.0        0.0          0            
S1           f            61.0         37.0         0.0          0.0          230.0        0.0          0            
S2           f            74.0         39.0         0.0          0.0          230.0        0.0          0            
S3           f            47.0         57.0         0.0          0.0          230.0        0.0          0            
S4           f            57.0         65.0         0.0          0.0          230.0        0.0          0            
S5           f            29.0         59.0         0.0          0.0          230.0        0.0          0            
S6           f            34.0         71.0         0.0          0.0          230.0        0.0          0            
S7           f            22.0         58.0         0.0          0.0          230.0        0.0          0            
S8           f            7.0          61.0         0.0          0.0          230.0        0.0          0            
S9           f            18.0         41.0         0.0          0.0          230.0        0.0          0            
S10          f            5.0          39.0         0.0          0.0          230.0        0.0          0            
S11          f            14.0         20.0         0.0          0.0          230.0        0.0          0            
S12          f            0.0          26.0         0.0          0.0          230.0        0.0          0            
S13          f            24.0         25.0         0.0          0.0          230.0        0.0          0            
S14          f            26.0         6.0          0.0          0.0          230.0        0.0          0            
S15          f            34.0         20.0         0.0          0.0          230.0        0.0          0            
S16          f            41.0         5.0          0.0          0.0          230.0        0.0          0            
S17          f            50.0         9.0          0.0          0.0          230.0        0.0          0            
S18          f            61.0         14.0         0.0          0.0          230.0        0.0          0            
S19          f            62.0         21.0         0.0          0.0          230.0        0.0          0            
S20          f            74.0         30.0         0.0          0.0          230.0        0.0          0            
C1           cd           41.0         49.0         -16.0        0.0          204.0        10.0         C27          
C2           cd           35.0         17.0         -26.0        0.0          202.0        10.0         C87          
C3           cd           55.0         45.0         -25.0        0.0          197.0        10.0         C67          
C4           cd           55.0         20.0         -6.0         139.0        169.0        10.0         C56          
C5           cp           15.0         30.0         26.0         0.0          199.0        0.0          C103         
C6           cd           25.0         30.0         -9.0         89.0         119.0        10.0         C40          
C7           cp           20.0         50.0         5.0          0.0          198.0        0.0          C102         
C8           cp           10.0         43.0         9.0          85.0         115.0        10.0         C84          
C9           cp           55.0         60.0         16.0         87.0         117.0        10.0         C35          
C10          cp           30.0         60.0         16.0         114.0        144.0        10.0         C32          
C11          cp           20.0         65.0         12.0         57.0         87.0         10.0         C89          
C12          cd           50.0         35.0         -6.0         0.0          205.0        10.0         C80          
C13          cd           30.0         25.0         -11.0        149.0        179.0        10.0         C96          
C14          cp           15.0         10.0         20.0         0.0          187.0        10.0         C86          
C15          cd           30.0         5.0          -7.0         51.0         81.0         10.0         C43          
C16          cp           10.0         20.0         19.0         0.0          190.0        10.0         C100         
C17          cd           5.0          30.0         -5.0         147.0        177.0        10.0         C36          
C18          cd           20.0         40.0         -30.0        0.0          204.0        10.0         C49          
C19          cp           15.0         60.0         17.0         0.0          187.0        10.0         C48          
C20          cp           45.0         65.0         9.0          0.0          188.0        10.0         C81          
C21          cp           45.0         20.0         11.0         0.0          201.0        10.0         C39          
C22          cd           45.0         10.0         -5.0         87.0         117.0        10.0         C42          
C23          cd           55.0         5.0          -17.0        58.0         88.0         10.0         C26          
C24          cp           65.0         35.0         3.0          0.0          190.0        10.0         C77          
C25          cd           65.0         20.0         -5.0         156.0        186.0        10.0         C41          
C26          cp           45.0         30.0         17.0         0.0          208.0        10.0         C23          
C27          cp           35.0         40.0         16.0         27.0         57.0         10.0         C1           
C28          cd           41.0         37.0         -3.0         0.0          213.0        10.0         C78          
C29          cd           64.0         42.0         -2.0         0.0          190.0        10.0         C55          
C30          cd           40.0         60.0         -10.0        61.0         91.0         10.0         C51          
C31          cd           31.0         52.0         -11.0        0.0          202.0        10.0         C33          
C32          cd           35.0         69.0         -16.0        0.0          186.0        10.0         C10          
C33          cp           53.0         52.0         11.0         27.0         57.0         10.0         C31          
C34          cp           65.0         55.0         14.0         0.0          183.0        10.0         C68          
C35          cd           63.0         65.0         -16.0        133.0        163.0        10.0         C9           
C36          cp           2.0          60.0         5.0          41.0         71.0         10.0         C17          
C37          cd           20.0         20.0         -1.0         0.0          198.0        10.0         C91          
C38          cp           5.0          5.0          16.0         73.0         103.0        10.0         C97          
C39          cd           60.0         12.0         -11.0        34.0         64.0         10.0         C21          
C40          cp           40.0         25.0         9.0          75.0         105.0        10.0         C6           
C41          cp           42.0         7.0          5.0          87.0         117.0        10.0         C25          
C42          cp           24.0         12.0         5.0          25.0         55.0         10.0         C22          
C43          cp           23.0         3.0          7.0          0.0          185.0        10.0         C15          
C44          cd           11.0         14.0         -10.0        59.0         89.0         10.0         C98          
C45          cd           6.0          38.0         -3.0         29.0         59.0         10.0         C60          
C46          cd           2.0          48.0         -27.0        0.0          184.0        10.0         C47          
C47          cp           8.0          56.0         27.0         0.0          185.0        10.0         C46          
C48          cd           13.0         52.0         -17.0        0.0          192.0        10.0         C19          
C49          cp           6.0          68.0         30.0         98.0         128.0        10.0         C18          
C50          cd           47.0         47.0         -20.0        0.0          203.0        10.0         C65          
C51          cp           49.0         58.0         10.0         0.0          193.0        10.0         C30          
C52          cp           27.0         43.0         9.0          0.0          208.0        10.0         C82          
C53          cp           37.0         31.0         14.0         85.0         115.0        10.0         C95          
C54          cd           57.0         29.0         -18.0        0.0          197.0        10.0         C75          
C55          cp           63.0         23.0         2.0          126.0        156.0        10.0         C29          
C56          cp           53.0         12.0         6.0          120.0        150.0        10.0         C4           
C57          cp           32.0         12.0         7.0          0.0          196.0        10.0         C72          
C58          cd           36.0         26.0         -28.0        180.0        210.0        10.0         C59          
C59          cp           21.0         24.0         28.0         0.0          202.0        10.0         C58          
C60          cp           17.0         34.0         3.0          0.0          201.0        10.0         C45          
C61          cp           12.0         24.0         13.0         0.0          194.0        10.0         C93          
C62          cp           24.0         58.0         19.0         48.0         78.0         10.0         C64          
C63          cd           27.0         69.0         -9.0         0.0          185.0        10.0         C88          
C64          cd           15.0         77.0         -19.0        63.0         93.0         10.0         C62          
C65          cp           62.0         77.0         20.0         49.0         79.0         10.0         C50          
C66          cp           49.0         73.0         25.0         117.0        147.0        10.0         C71          
C67          cp           67.0         5.0          25.0         73.0         103.0        10.0         C3           
C68          cd           56.0         39.0         -14.0        132.0        162.0        10.0         C34          
C69          cp           37.0         47.0         6.0          40.0         70.0         10.0         C76          
C70          cd           37.0         56.0         -3.0         168.0        198.0        10.0         C90          
C71          cd           57.0         68.0         -25.0        0.0          180.0        10.0         C66          
C72          cd           47.0         16.0         -7.0         0.0          197.0        10.0         C57          
C73          cd           44.0         17.0         -8.0         0.0          199.0        10.0         C74          
C74          cp           46.0         13.0         8.0          139.0        169.0        10.0         C73          
C75          cp           49.0         11.0         18.0         0.0          192.0        10.0         C54          
C76          cd           49.0         42.0         -6.0         63.0         93.0         10.0         C69          
C77          cd           53.0         43.0         -3.0         169.0        199.0        10.0         C24          
C78          cp           61.0         52.0         3.0          86.0         116.0        10.0         C28          
C79          cp           57.0         48.0         23.0         82.0         112.0        0.0          C101         
C80          cp           56.0         37.0         6.0          168.0        198.0        10.0         C12          
C81          cd           55.0         54.0         -9.0         0.0          192.0        10.0         C20          
C82          cd           15.0         47.0         -9.0         0.0          196.0        10.0         C52          
C83          cp           14.0         37.0         11.0         0.0          198.0        10.0         C99          
C84          cd           11.0         31.0         -9.0         91.0         121.0        10.0         C8           
C85          cp           16.0         22.0         41.0         0.0          196.0        0.0          C104         
C86          cd           4.0          18.0         -20.0        0.0          184.0        10.0         C14          
