StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            35.0         35.0         0.0          0.0          230.0        0.0          0            
S0           f            35.0         35.0         0.0          0.0          230.0        0.0          0            
S1           f            61.0         37.0         0.0          0.0          230.0        0.0          0            
S2           f            74.0         39.0         0.0          0.0          230.0        0.0          0            
S3           f            47.0         57.0         0.0          0.0          230.0        0.0          0            
S4           f            57.0         65.0         0.0          0.0          230.0        0.0          0            
S5           f            29.0         59.0         0.0          0.0          230.0        0.0          0            
S6           f            34.0         71.0         0.0          0.0          230.0        0.0          0            
S7           f            22.0         58.0         0.0          0.0          230.0        0.0          0            
S8           f            7.0          61.0         0.0          0.0          230.0        0.0          0            
S9           f            18.0         41.0         0.0          0.0          230.0        0.0          0            
S10          f            5.0          39.0         0.0          0.0          230.0        0.0          0            
S11          f            14.0         20.0         0.0          0.0          230.0        0.0          0            
S12          f            0.0          26.0         0.0          0.0          230.0        0.0          0            
S13          f            24.0         25.0         0.0          0.0          230.0        0.0          0            
S14          f            26.0         6.0          0.0          0.0          230.0        0.0          0            
S15          f            34.0         20.0         0.0          0.0          230.0        0.0          0            
S16          f            41.0         5.0          0.0          0.0          230.0        0.0          0            
S17          f            50.0         9.0          0.0          0.0          230.0        0.0          0            
S18          f            61.0         14.0         0.0          0.0          230.0        0.0          0            
S19          f            62.0         21.0         0.0          0.0          230.0        0.0          0            
S20          f            74.0         30.0         0.0          0.0          230.0        0.0          0            
C1           cd           41.0         49.0         -20.0        133.0        198.0        10.0         C65          
C2           cp           35.0         17.0         7.0          22.0         87.0         10.0         C55          
C3           cp           55.0         45.0         13.0         98.0         143.0        10.0         C68          
C4           cd           55.0         20.0         -8.0         123.0        184.0        10.0         C74          
C5           cp           15.0         30.0         26.0         20.0         93.0         10.0         C61          
C6           cp           25.0         30.0         3.0          76.0         131.0        10.0         C96          
C7           cd           20.0         50.0         -27.0        61.0         110.0        10.0         C31          
C8           cd           10.0         43.0         -9.0         75.0         124.0        10.0         C88          
C9           cd           55.0         60.0         -19.0        74.0         129.0        10.0         C12          
C10          cp           30.0         60.0         16.0         107.0        150.0        0.0          C101         
C11          cp           20.0         65.0         12.0         42.0         101.0        10.0         C90          
C12          cp           50.0         35.0         19.0         38.0         97.0         10.0         C9           
C13          cd           30.0         25.0         -10.0        131.0        196.0        10.0         C98          
C14          cd           15.0         10.0         -18.0        32.0         114.0        10.0         C44          
C15          cd           30.0         5.0          -20.0        35.0         96.0         10.0         C95          
C16          cd           10.0         20.0         -11.0        52.0         107.0        10.0         C83          
C17          cp           5.0          30.0         2.0          124.0        189.0        10.0         C89          
C18          cp           20.0         40.0         12.0         69.0         114.0        10.0         C60          
C19          cd           15.0         60.0         -16.0        52.0         109.0        10.0         C45          
C20          cp           45.0         65.0         9.0          105.0        156.0        10.0         C70          
C21          cp           45.0         20.0         11.0         37.0         96.0         10.0         C25          
C22          cd           45.0         10.0         -31.0        76.0         127.0        10.0         C39          
C23          cp           55.0         5.0          29.0         43.0         102.0        10.0         C75          
C24          cd           65.0         35.0         -26.0        124.0        190.0        10.0         C81          
C25          cd           65.0         20.0         -11.0        121.0        186.0        10.0         C21          
C26          cd           45.0         30.0         -14.0        112.0        161.0        10.0         C53          
C27          cp           35.0         40.0         16.0         8.0          75.0         10.0         C71          
C28          cp           41.0         37.0         16.0         11.0         76.0         10.0         C79          
C29          cp           64.0         42.0         9.0          37.0         98.0         10.0         C78          
C30          cd           40.0         60.0         -6.0         49.0         102.0        10.0         C69          
C31          cp           31.0         52.0         27.0         24.0         85.0         10.0         C7           
C32          cd           35.0         69.0         -9.0         116.0        175.0        10.0         C64          
C33          cp           53.0         52.0         11.0         24.0         92.0         10.0         C35          
C34          cp           65.0         55.0         14.0         96.0         147.0        0.0          C102         
C35          cd           63.0         65.0         -11.0        116.0        178.0        10.0         C33          
C36          cp           2.0          60.0         5.0          41.0         112.0        10.0         C48          
C37          cp           20.0         20.0         8.0          113.0        164.0        10.0         C93          
C38          cd           5.0          5.0          -28.0        60.0         115.0        10.0         C59          
C39          cp           60.0         12.0         31.0         33.0         110.0        10.0         C22          
C40          cd           40.0         25.0         -25.0        65.0         114.0        10.0         C72          
C41          cd           42.0         7.0          -25.0        72.0         131.0        10.0         C67          
C42          cd           24.0         12.0         -2.0         25.0         91.0         10.0         C92          
C43          cd           23.0         3.0          -26.0        111.0        162.0        10.0         C87          
C44          cp           11.0         14.0         18.0         45.0         102.0        10.0         C14          
C45          cp           6.0          38.0         16.0         29.0         99.0         10.0         C19          
C46          cd           2.0          48.0         -9.0         92.0         151.0        10.0         C52          
C47          cd           8.0          56.0         -16.0        34.0         105.0        10.0         C82          
C48          cd           13.0         52.0         -5.0         128.0        192.0        10.0         C36          
C49          cp           6.0          68.0         30.0         93.0         132.0        0.0          C106         
C50          cd           47.0         47.0         -14.0        102.0        155.0        10.0         C77          
C51          cp           49.0         58.0         10.0         64.0         121.0        10.0         C66          
C52          cp           27.0         43.0         9.0          26.0         87.0         10.0         C46          
C53          cp           37.0         31.0         14.0         75.0         124.0        10.0         C26          
C54          cd           57.0         29.0         -9.0         118.0        171.0        10.0         C73          
C55          cd           63.0         23.0         -7.0         111.0        170.0        10.0         C2           
C56          cp           53.0         12.0         6.0          106.0        163.0        0.0          C103         
C57          cp           32.0         12.0         7.0          77.0         134.0        0.0          C105         
C58          cd           36.0         26.0         -12.0        147.0        210.0        10.0         C97          
C59          cp           21.0         24.0         28.0         17.0         100.0        10.0         C38          
C60          cd           17.0         34.0         -12.0        134.0        199.0        10.0         C18          
C61          cd           12.0         24.0         -26.0        55.0         106.0        10.0         C5           
C62          cp           24.0         58.0         19.0         30.0         95.0         10.0         C63          
C63          cd           27.0         69.0         -19.0        34.0         103.0        10.0         C62          
C64          cp           15.0         77.0         9.0          48.0         107.0        10.0         C32          
C65          cp           62.0         77.0         20.0         49.0         113.0        10.0         C1           
C66          cd           49.0         73.0         -10.0        104.0        159.0        10.0         C51          
C67          cp           67.0         5.0          25.0         59.0         116.0        10.0         C41          
C68          cd           56.0         39.0         -13.0        117.0        176.0        10.0         C3           
C69          cp           37.0         47.0         6.0          23.0         86.0         10.0         C30          
C70          cd           37.0         56.0         -9.0         123.0        198.0        10.0         C20          
C71          cd           57.0         68.0         -16.0        54.0         109.0        10.0         C27          
C72          cp           47.0         16.0         25.0         22.0         96.0         10.0         C40          
C73          cp           44.0         17.0         9.0          56.0         109.0        10.0         C54          
C74          cp           46.0         13.0         8.0          123.0        184.0        10.0         C4           
C75          cd           49.0         11.0         -29.0        45.0         102.0        10.0         C23          
C76          cp           49.0         42.0         13.0         52.0         103.0        10.0         C80          
C77          cp           53.0         43.0         14.0         136.0        200.0        10.0         C50          
C78          cd           61.0         52.0         -9.0         71.0         130.0        10.0         C29          
C79          cd           57.0         48.0         -16.0        72.0         121.0        10.0         C28          
C80          cd           56.0         37.0         -13.0        135.0        198.0        10.0         C76          
C81          cp           55.0         54.0         26.0         78.0         119.0        10.0         C24          
C82          cp           15.0         47.0         16.0         29.0         90.0         10.0         C47          
C83          cp           14.0         37.0         11.0         21.0         89.0         10.0         C16          
C84          cp           11.0         31.0         7.0          81.0         130.0        10.0         C100         
C85          cp           16.0         22.0         41.0         70.0         121.0        10.0         C94          
C86          cp           4.0          18.0         35.0         74.0         123.0        10.0         C91          
