StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            40.0         50.0         0.0          0.0          3390.0       0.0          0            
S0           f            40.0         50.0         0.0          0.0          3390.0       0.0          0            
S1           f            73.0         52.0         0.0          0.0          3390.0       0.0          0            
S2           f            90.0         55.0         0.0          0.0          3390.0       0.0          0            
S3           f            55.0         79.0         0.0          0.0          3390.0       0.0          0            
S4           f            69.0         89.0         0.0          0.0          3390.0       0.0          0            
S5           f            32.0         80.0         0.0          0.0          3390.0       0.0          0            
S6           f            39.0         96.0         0.0          0.0          3390.0       0.0          0            
S7           f            23.0         80.0         0.0          0.0          3390.0       0.0          0            
S8           f            4.0          83.0         0.0          0.0          3390.0       0.0          0            
S9           f            18.0         58.0         0.0          0.0          3390.0       0.0          0            
S10          f            1.0          56.0         0.0          0.0          3390.0       0.0          0            
S11          f            13.0         31.0         0.0          0.0          3390.0       0.0          0            
S12          f            -5.0         38.0         0.0          0.0          3390.0       0.0          0            
S13          f            26.0         37.0         0.0          0.0          3390.0       0.0          0            
S14          f            28.0         13.0         0.0          0.0          3390.0       0.0          0            
S15          f            39.0         31.0         0.0          0.0          3390.0       0.0          0            
S16          f            48.0         11.0         0.0          0.0          3390.0       0.0          0            
S17          f            59.0         17.0         0.0          0.0          3390.0       0.0          0            
S18          f            73.0         23.0         0.0          0.0          3390.0       0.0          0            
S19          f            74.0         32.0         0.0          0.0          3390.0       0.0          0            
S20          f            90.0         44.0         0.0          0.0          3390.0       0.0          0            
C1           cp           52.0         75.0         10.0         71.0         711.0        90.0         C100         
C2           cp           45.0         70.0         30.0         20.0         660.0        90.0         C7           
C3           cp           62.0         69.0         10.0         927.0        1567.0       90.0         C89          
C4           cp           60.0         66.0         10.0         1021.0       1661.0       90.0         C77          
C5           cp           42.0         65.0         10.0         15.0         655.0        90.0         C99          
C6           cp           16.0         42.0         20.0         257.0        897.0        90.0         C15          
C7           cd           58.0         70.0         -30.0        833.0        1473.0       90.0         C2           
C8           cd           34.0         60.0         -10.0        2647.0       3287.0       90.0         C10          
C9           cd           28.0         70.0         -40.0        2361.0       3001.0       90.0         C16          
C10          cp           35.0         66.0         10.0         2551.0       3191.0       90.0         C8           
C11          cp           35.0         69.0         10.0         2458.0       3098.0       90.0         C21          
C12          cd           25.0         85.0         -10.0        1879.0       2519.0       90.0         C35          
C13          cd           22.0         75.0         -30.0        2165.0       2805.0       90.0         C38          
C14          cd           22.0         85.0         -20.0        1786.0       2426.0       90.0         C17          
C15          cd           20.0         80.0         -20.0        1976.0       2616.0       90.0         C6           
C16          cp           20.0         85.0         40.0         1694.0       2334.0       90.0         C9           
C17          cp           18.0         75.0         20.0         2071.0       2711.0       90.0         C14          
C18          cp           15.0         75.0         20.0         1502.0       2142.0       90.0         C25          
C19          cp           15.0         80.0         10.0         1597.0       2237.0       0.0          C101         
C20          cp           30.0         50.0         10.0         10.0         650.0        90.0         C27          
C21          cd           30.0         56.0         -10.0        2648.0       3288.0       90.0         C11          
C22          cp           28.0         52.0         20.0         12.0         652.0        90.0         C39          
C23          cd           14.0         66.0         -20.0        1403.0       2043.0       90.0         C31          
C24          cp           25.0         50.0         10.0         15.0         655.0        90.0         C34          
C25          cd           22.0         66.0         -20.0        2264.0       2904.0       90.0         C18          
C26          cd           8.0          62.0         -10.0        1305.0       1945.0       90.0         C36          
C27          cd           23.0         52.0         -10.0        17.0         657.0        90.0         C20          
C28          cd           4.0          55.0         -20.0        1207.0       1847.0       90.0         C37          
C29          cp           20.0         50.0         10.0         158.0        798.0        90.0         C33          
C30          cp           20.0         55.0         10.0         63.0         703.0        90.0         C32          
C31          cp           10.0         35.0         20.0         541.0        1181.0       90.0         C23          
C32          cd           10.0         40.0         -10.0        353.0        993.0        90.0         C30          
C33          cd           8.0          40.0         -10.0        445.0        1085.0       90.0         C29          
C34          cd           8.0          45.0         -10.0        1106.0       1746.0       90.0         C24          
C35          cp           5.0          35.0         10.0         636.0        1276.0       90.0         C12          
C36          cp           5.0          45.0         10.0         1013.0       1653.0       90.0         C26          
C37          cp           2.0          40.0         20.0         731.0        1371.0       90.0         C28          
C38          cp           0.0          40.0         30.0         823.0        1463.0       90.0         C13          
C39          cd           0.0          45.0         -20.0        918.0        1558.0       90.0         C22          
C40          cd           36.0         18.0         -20.0        1579.0       2219.0       90.0         C62          
C41          cd           35.0         32.0         -10.0        2518.0       3158.0       90.0         C52          
C42          cd           33.0         32.0         -20.0        2426.0       3066.0       90.0         C60          
C43          cd           33.0         35.0         -10.0        2333.0       2973.0       90.0         C50          
C44          cd           32.0         20.0         -10.0        1673.0       2313.0       90.0         C49          
C45          cd           30.0         30.0         -30.0        1865.0       2505.0       90.0         C46          
C46          cp           34.0         25.0         30.0         1769.0       2409.0       90.0         C45          
C47          cd           30.0         35.0         -20.0        2240.0       2880.0       90.0         C53          
C48          cd           36.0         40.0         -10.0        2616.0       3256.0       90.0         C61          
C49          cp           48.0         20.0         10.0         727.0        1367.0       90.0         C44          
C50          cp           26.0         32.0         10.0         2052.0       2692.0       90.0         C43          
C51          cd           25.0         30.0         -10.0        1960.0       2600.0       90.0         C59          
C52          cp           25.0         35.0         10.0         2145.0       2785.0       90.0         C41          
C53          cp           44.0         5.0          20.0         1016.0       1656.0       90.0         C47          
C54          cp           42.0         10.0         40.0         920.0        1560.0       90.0         C58          
C55          cp           42.0         15.0         10.0         825.0        1465.0       90.0         C57          
C56          cd           40.0         5.0          -10.0        1110.0       1750.0       90.0         C66          
C57          cd           38.0         15.0         -10.0        1485.0       2125.0       90.0         C55          
C58          cd           38.0         5.0          -40.0        1202.0       1842.0       90.0         C54          
C59          cp           38.0         10.0         10.0         1390.0       2030.0       90.0         C51          
C60          cp           35.0         5.0          20.0         1295.0       1935.0       90.0         C42          
C61          cp           50.0         30.0         10.0         161.0        801.0        90.0         C48          
C62          cp           50.0         35.0         20.0         18.0         658.0        90.0         C40          
C63          cd           50.0         40.0         -10.0        14.0         654.0        90.0         C67          
C64          cd           48.0         30.0         -10.0        253.0        893.0        90.0         C72          
C65          cd           44.0         25.0         -50.0        631.0        1271.0       90.0         C74          
C66          cp           47.0         35.0         10.0         348.0        988.0        90.0         C56          
C67          cp           47.0         40.0         10.0         12.0         652.0        90.0         C63          
C68          cd           42.0         30.0         -10.0        536.0        1176.0       90.0         C69          
C69          cp           45.0         35.0         10.0         440.0        1080.0       90.0         C68          
C70          cd           95.0         30.0         -10.0        2081.0       2721.0       90.0         C76          
C71          cp           95.0         35.0         20.0         1986.0       2626.0       90.0         C87          
C72          cp           53.0         30.0         10.0         68.0         708.0        90.0         C64          
C73          cd           92.0         30.0         -20.0        2174.0       2814.0       90.0         C82          
C74          cp           53.0         35.0         50.0         19.0         659.0        90.0         C65          
C75          cp           45.0         65.0         20.0         15.0         655.0        90.0         C95          
C76          cp           90.0         35.0         10.0         1891.0       2531.0       90.0         C70          
C77          cd           72.0         45.0         -10.0        2627.0       3267.0       90.0         C4           
C78          cd           78.0         40.0         -10.0        2562.0       3202.0       90.0         C79          
C79          cp           87.0         30.0         10.0         2368.0       3008.0       90.0         C78          
C80          cp           85.0         25.0         10.0         2273.0       2913.0       90.0         C90          
C81          cp           85.0         35.0         30.0         2463.0       3103.0       0.0          C102         
C82          cp           75.0         55.0         20.0         1685.0       2325.0       90.0         C73          
C83          cd           72.0         55.0         -30.0        1592.0       2232.0       90.0         C88          
C84          cp           70.0         58.0         20.0         1401.0       2041.0       90.0         C85          
C85          cd           86.0         46.0         -20.0        1789.0       2429.0       90.0         C84          
C86          cp           66.0         55.0         10.0         1496.0       2136.0       90.0         C96          
C87          cd           64.0         46.0         -20.0        2635.0       3275.0       90.0         C71          
C88          cp           65.0         60.0         30.0         1306.0       1946.0       90.0         C83          
