StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            40.0         50.0         0.0          0.0          1236.0       0.0          0            
S0           f            40.0         50.0         0.0          0.0          1236.0       0.0          0            
S1           f            73.0         52.0         0.0          0.0          1236.0       0.0          0            
S2           f            90.0         55.0         0.0          0.0          1236.0       0.0          0            
S3           f            55.0         79.0         0.0          0.0          1236.0       0.0          0            
S4           f            69.0         89.0         0.0          0.0          1236.0       0.0          0            
S5           f            32.0         80.0         0.0          0.0          1236.0       0.0          0            
S6           f            39.0         96.0         0.0          0.0          1236.0       0.0          0            
S7           f            23.0         80.0         0.0          0.0          1236.0       0.0          0            
S8           f            4.0          83.0         0.0          0.0          1236.0       0.0          0            
S9           f            18.0         58.0         0.0          0.0          1236.0       0.0          0            
S10          f            1.0          56.0         0.0          0.0          1236.0       0.0          0            
S11          f            13.0         31.0         0.0          0.0          1236.0       0.0          0            
S12          f            -5.0         38.0         0.0          0.0          1236.0       0.0          0            
S13          f            26.0         37.0         0.0          0.0          1236.0       0.0          0            
S14          f            28.0         13.0         0.0          0.0          1236.0       0.0          0            
S15          f            39.0         31.0         0.0          0.0          1236.0       0.0          0            
S16          f            48.0         11.0         0.0          0.0          1236.0       0.0          0            
S17          f            59.0         17.0         0.0          0.0          1236.0       0.0          0            
S18          f            73.0         23.0         0.0          0.0          1236.0       0.0          0            
S19          f            74.0         32.0         0.0          0.0          1236.0       0.0          0            
S20          f            90.0         44.0         0.0          0.0          1236.0       0.0          0            
C1           cp           45.0         68.0         10.0         885.0        994.0        90.0         C75          
C2           cd           45.0         70.0         -20.0        802.0        893.0        90.0         C6           
C3           cd           42.0         66.0         -10.0        25.0         186.0        90.0         C5           
C4           cd           42.0         68.0         -20.0        699.0        810.0        90.0         C8           
C5           cp           42.0         65.0         10.0         15.0         120.0        90.0         C3           
C6           cp           40.0         69.0         20.0         580.0        743.0        90.0         C2           
C7           cp           40.0         66.0         20.0         142.0        253.0        90.0         C9           
C8           cp           38.0         68.0         20.0         220.0        359.0        90.0         C4           
C9           cd           38.0         70.0         -20.0        499.0        640.0        90.0         C7           
C10          cp           35.0         66.0         10.0         331.0        436.0        90.0         C11          
C11          cd           35.0         69.0         -10.0        420.0        533.0        90.0         C10          
C12          cd           25.0         85.0         -20.0        617.0        756.0        90.0         C17          
C13          cp           22.0         75.0         30.0         30.0         155.0        90.0         C18          
C14          cd           22.0         85.0         -40.0        541.0        646.0        90.0         C16          
C15          cd           20.0         80.0         -10.0        362.0        451.0        90.0         C19          
C16          cp           20.0         85.0         40.0         448.0        555.0        90.0         C14          
C17          cp           18.0         75.0         20.0         75.0         172.0        90.0         C12          
C18          cd           15.0         75.0         -30.0        142.0        291.0        90.0         C13          
C19          cp           15.0         80.0         10.0         244.0        379.0        90.0         C15          
C20          cp           30.0         50.0         10.0         10.0         137.0        90.0         C24          
C21          cd           30.0         52.0         -10.0        888.0        991.0        90.0         C26          
C22          cd           28.0         52.0         -20.0        776.0        919.0        90.0         C28          
C23          cp           28.0         55.0         10.0         709.0        800.0        0.0          C106         
C24          cd           25.0         50.0         -10.0        25.0         184.0        90.0         C20          
C25          cp           25.0         52.0         40.0         142.0        251.0        90.0         C27          
C26          cp           25.0         55.0         10.0         582.0        741.0        90.0         C21          
C27          cd           23.0         52.0         -40.0        234.0        343.0        90.0         C25          
C28          cp           23.0         55.0         20.0         523.0        616.0        90.0         C22          
C29          cp           20.0         50.0         10.0         335.0        428.0        90.0         C30          
C30          cd           20.0         55.0         -10.0        422.0        531.0        90.0         C29          
C31          cp           10.0         35.0         20.0         181.0        256.0        90.0         C35          
C32          cp           10.0         40.0         30.0         31.0         170.0        90.0         C36          
C33          cp           8.0          40.0         40.0         52.0         193.0        90.0         C38          
C34          cp           8.0          45.0         20.0         719.0        848.0        0.0          C101         
C35          cd           5.0          35.0         -20.0        252.0        375.0        90.0         C31          
C36          cd           5.0          45.0         -30.0        639.0        742.0        90.0         C32          
C37          cp           2.0          40.0         20.0         357.0        460.0        90.0         C39          
C38          cd           0.0          40.0         -40.0        457.0        544.0        90.0         C33          
C39          cd           0.0          45.0         -20.0        538.0        653.0        90.0         C37          
C40          cd           35.0         30.0         -10.0        236.0        349.0        90.0         C41          
C41          cp           35.0         32.0         10.0         132.0        269.0        90.0         C40          
C42          cp           33.0         32.0         20.0         27.0         190.0        90.0         C48          
C43          cp           33.0         35.0         10.0         16.0         144.0        90.0         C44          
C44          cd           32.0         30.0         -10.0        332.0        439.0        90.0         C43          
C45          cd           30.0         30.0         -30.0        512.0        629.0        90.0         C46          
C46          cp           30.0         32.0         30.0         417.0        540.0        90.0         C45          
C47          cd           30.0         35.0         -10.0        982.0        1127.0       90.0         C49          
C48          cd           28.0         30.0         -20.0        601.0        724.0        90.0         C42          
C49          cp           28.0         35.0         10.0         969.0        1098.0       90.0         C47          
C50          cd           26.0         32.0         -10.0        783.0        912.0        90.0         C51          
C51          cp           25.0         30.0         10.0         695.0        816.0        90.0         C50          
C52          cp           25.0         35.0         10.0         883.0        998.0        0.0          C104         
C53          cd           44.0         5.0          -40.0        255.0        378.0        90.0         C54          
C54          cp           42.0         10.0         40.0         150.0        293.0        90.0         C53          
C55          cp           42.0         15.0         10.0         63.0         190.0        90.0         C58          
C56          cd           40.0         5.0          -40.0        359.0        462.0        90.0         C57          
C57          cp           40.0         15.0         40.0         35.0         140.0        90.0         C56          
C58          cd           38.0         5.0          -10.0        439.0        566.0        90.0         C55          
C59          cd           38.0         15.0         -20.0        607.0        784.0        90.0         C60          
