StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            40.0         50.0         0.0          0.0          1236.0       0.0          0            
S0           f            40.0         50.0         0.0          0.0          1236.0       0.0          0            
S1           f            73.0         52.0         0.0          0.0          1236.0       0.0          0            
S2           f            90.0         55.0         0.0          0.0          1236.0       0.0          0            
S3           f            55.0         79.0         0.0          0.0          1236.0       0.0          0            
S4           f            69.0         89.0         0.0          0.0          1236.0       0.0          0            
S5           f            32.0         80.0         0.0          0.0          1236.0       0.0          0            
S6           f            39.0         96.0         0.0          0.0          1236.0       0.0          0            
S7           f            23.0         80.0         0.0          0.0          1236.0       0.0          0            
S8           f            4.0          83.0         0.0          0.0          1236.0       0.0          0            
S9           f            18.0         58.0         0.0          0.0          1236.0       0.0          0            
S10          f            1.0          56.0         0.0          0.0          1236.0       0.0          0            
S11          f            13.0         31.0         0.0          0.0          1236.0       0.0          0            
S12          f            -5.0         38.0         0.0          0.0          1236.0       0.0          0            
S13          f            26.0         37.0         0.0          0.0          1236.0       0.0          0            
S14          f            28.0         13.0         0.0          0.0          1236.0       0.0          0            
S15          f            39.0         31.0         0.0          0.0          1236.0       0.0          0            
S16          f            48.0         11.0         0.0          0.0          1236.0       0.0          0            
S17          f            59.0         17.0         0.0          0.0          1236.0       0.0          0            
S18          f            73.0         23.0         0.0          0.0          1236.0       0.0          0            
S19          f            74.0         32.0         0.0          0.0          1236.0       0.0          0            
S20          f            90.0         44.0         0.0          0.0          1236.0       0.0          0            
C1           cd           45.0         68.0         -20.0        890.0        989.0        90.0         C6           
C2           cd           45.0         70.0         -10.0        816.0        879.0        90.0         C9           
C3           cp           42.0         66.0         10.0         55.0         156.0        90.0         C75          
C4           cd           42.0         68.0         -20.0        703.0        806.0        90.0         C8           
C5           cp           42.0         65.0         10.0         15.0         60.0         90.0         C10          
C6           cp           40.0         69.0         20.0         559.0        764.0        90.0         C1           
C7           cp           40.0         66.0         20.0         172.0        223.0        90.0         C11          
C8           cp           38.0         68.0         20.0         250.0        329.0        90.0         C4           
C9           cp           38.0         70.0         10.0         489.0        650.0        90.0         C2           
C10          cd           35.0         66.0         -10.0        361.0        406.0        90.0         C5           
C11          cd           35.0         69.0         -20.0        450.0        503.0        90.0         C7           
C12          cd           25.0         85.0         -40.0        647.0        726.0        90.0         C16          
C13          cp           22.0         75.0         30.0         30.0         95.0         90.0         C17          
C14          cd           22.0         85.0         -20.0        571.0        616.0        90.0         C18          
C15          cd           20.0         80.0         -10.0        392.0        421.0        90.0         C19          
C16          cp           20.0         85.0         40.0         478.0        525.0        90.0         C12          
C17          cd           18.0         75.0         -30.0        105.0        142.0        90.0         C13          
C18          cp           15.0         75.0         20.0         172.0        261.0        90.0         C14          
C19          cp           15.0         80.0         10.0         274.0        349.0        90.0         C15          
C20          cp           30.0         50.0         10.0         10.0         77.0         90.0         C25          
C21          cd           30.0         52.0         -10.0        918.0        961.0        90.0         C26          
C22          cp           28.0         52.0         20.0         806.0        889.0        0.0          C105         
C23          cd           28.0         55.0         -10.0        739.0        770.0        90.0         C24          
C24          cp           25.0         50.0         10.0         55.0         154.0        90.0         C23          
C25          cd           25.0         52.0         -10.0        172.0        221.0        90.0         C20          
C26          cp           25.0         55.0         10.0         612.0        711.0        90.0         C21          
C27          cp           23.0         52.0         10.0         264.0        313.0        90.0         C29          
C28          cd           23.0         55.0         -10.0        553.0        586.0        90.0         C30          
C29          cd           20.0         50.0         -10.0        365.0        398.0        90.0         C27          
C30          cp           20.0         55.0         10.0         452.0        501.0        90.0         C28          
C31          cp           10.0         35.0         20.0         204.0        233.0        90.0         C34          
C32          cp           10.0         40.0         30.0         31.0         189.0        90.0         C35          
C33          cp           8.0          40.0         40.0         42.0         203.0        90.0         C37          
C34          cd           8.0          45.0         -20.0        715.0        852.0        90.0         C31          
C35          cd           5.0          35.0         -30.0        251.0        376.0        90.0         C32          
C36          cp           5.0          45.0         10.0         648.0        733.0        0.0          C102         
C37          cd           2.0          40.0         -40.0        365.0        452.0        90.0         C33          
C38          cp           0.0          40.0         30.0         474.0        527.0        90.0         C39          
C39          cd           0.0          45.0         -30.0        541.0        650.0        90.0         C38          
C40          cp           35.0         30.0         10.0         240.0        345.0        90.0         C52          
C41          cp           35.0         32.0         10.0         123.0        278.0        90.0         C47          
C42          cp           33.0         32.0         20.0         19.0         225.0        90.0         C46          
C43          cp           33.0         35.0         10.0         16.0         153.0        90.0         C48          
C44          cp           32.0         30.0         10.0         338.0        433.0        90.0         C51          
C45          cp           30.0         30.0         10.0         513.0        628.0        90.0         C49          
C46          cd           30.0         32.0         -20.0        415.0        542.0        90.0         C42          
C47          cd           30.0         35.0         -10.0        872.0        1127.0       90.0         C41          
C48          cd           28.0         30.0         -10.0        599.0        726.0        90.0         C43          
C49          cd           28.0         35.0         -10.0        917.0        1126.0       90.0         C45          
C50          cp           26.0         32.0         10.0         779.0        916.0        0.0          C101         
C51          cd           25.0         30.0         -10.0        695.0        816.0        90.0         C44          
C52          cd           25.0         35.0         -10.0        857.0        1024.0       90.0         C40          
C53          cp           44.0         5.0          20.0         221.0        412.0        90.0         C56          
C54          cp           42.0         10.0         40.0         96.0         347.0        90.0         C59          
C55          cd           42.0         15.0         -40.0        35.0         233.0        90.0         C57          
C56          cd           40.0         5.0          -20.0        347.0        474.0        90.0         C53          
C57          cp           40.0         15.0         40.0         35.0         172.0        90.0         C55          
C58          cp           38.0         5.0          30.0         403.0        602.0        90.0         C60          
C59          cd           38.0         15.0         -40.0        521.0        870.0        90.0         C54          
