StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            35.0         35.0         0.0          0.0          230.0        0.0          0            
S0           f            35.0         35.0         0.0          0.0          230.0        0.0          0            
S1           f            61.0         37.0         0.0          0.0          230.0        0.0          0            
S2           f            74.0         39.0         0.0          0.0          230.0        0.0          0            
S3           f            47.0         57.0         0.0          0.0          230.0        0.0          0            
S4           f            57.0         65.0         0.0          0.0          230.0        0.0          0            
S5           f            29.0         59.0         0.0          0.0          230.0        0.0          0            
S6           f            34.0         71.0         0.0          0.0          230.0        0.0          0            
S7           f            22.0         58.0         0.0          0.0          230.0        0.0          0            
S8           f            7.0          61.0         0.0          0.0          230.0        0.0          0            
S9           f            18.0         41.0         0.0          0.0          230.0        0.0          0            
S10          f            5.0          39.0         0.0          0.0          230.0        0.0          0            
S11          f            14.0         20.0         0.0          0.0          230.0        0.0          0            
S12          f            0.0          26.0         0.0          0.0          230.0        0.0          0            
S13          f            24.0         25.0         0.0          0.0          230.0        0.0          0            
S14          f            26.0         6.0          0.0          0.0          230.0        0.0          0            
S15          f            34.0         20.0         0.0          0.0          230.0        0.0          0            
S16          f            41.0         5.0          0.0          0.0          230.0        0.0          0            
S17          f            50.0         9.0          0.0          0.0          230.0        0.0          0            
S18          f            61.0         14.0         0.0          0.0          230.0        0.0          0            
S19          f            62.0         21.0         0.0          0.0          230.0        0.0          0            
S20          f            74.0         30.0         0.0          0.0          230.0        0.0          0            
C1           cd           41.0         49.0         -21.0        130.0        201.0        10.0         C30          
C2           cp           35.0         17.0         7.0          20.0         89.0         10.0         C41          
C3           cd           55.0         45.0         -23.0        106.0        135.0        10.0         C79          
C4           cd           55.0         20.0         -31.0        71.0         195.0        10.0         C39          
C5           cp           15.0         30.0         26.0         20.0         107.0        10.0         C61          
C6           cp           25.0         30.0         3.0          54.0         153.0        10.0         C94          
C7           cp           20.0         50.0         5.0          66.0         105.0        10.0         C18          
C8           cd           10.0         43.0         -16.0        61.0         138.0        10.0         C82          
C9           cp           55.0         60.0         16.0         53.0         150.0        10.0         C51          
C10          cp           30.0         60.0         16.0         101.0        156.0        0.0          C101         
C11          cd           20.0         65.0         -19.0        33.0         152.0        10.0         C62          
C12          cp           50.0         35.0         19.0         38.0         97.0         10.0         C29          
C13          cd           30.0         25.0         -7.0         70.0         208.0        10.0         C43          
C14          cp           15.0         10.0         20.0         32.0         137.0        10.0         C86          
C15          cp           30.0         5.0          8.0          30.0         154.0        10.0         C42          
C16          cd           10.0         20.0         -11.0        54.0         105.0        10.0         C83          
C17          cp           5.0          30.0         2.0          51.0         189.0        10.0         C60          
C18          cd           20.0         40.0         -5.0         77.0         106.0        10.0         C7           
C19          cp           15.0         60.0         17.0         53.0         108.0        10.0         C49          
C20          cd           45.0         65.0         -27.0        109.0        152.0        10.0         C31          
C21          cp           45.0         20.0         11.0         37.0         96.0         10.0         C72          
C22          cp           45.0         10.0         18.0         59.0         144.0        10.0         C26          
C23          cp           55.0         5.0          29.0         36.0         155.0        10.0         C55          
C24          cd           65.0         35.0         -18.0        118.0        190.0        10.0         C54          
C25          cd           65.0         20.0         -25.0        47.0         186.0        10.0         C67          
C26          cd           45.0         30.0         -18.0        117.0        156.0        10.0         C22          
C27          cp           35.0         40.0         16.0         5.0          156.0        10.0         C65          
C28          cp           41.0         37.0         16.0         8.0          79.0         10.0         C68          
C29          cd           64.0         42.0         -19.0        37.0         98.0         10.0         C12          
C30          cp           40.0         60.0         21.0         28.0         123.0        10.0         C1           
C31          cp           31.0         52.0         27.0         24.0         85.0         10.0         C20          
C32          cp           35.0         69.0         23.0         116.0        175.0        0.0          C102         
C33          cp           53.0         52.0         11.0         24.0         179.0        0.0          C103         
C34          cd           65.0         55.0         -26.0        100.0        143.0        10.0         C81          
C35          cd           63.0         65.0         -15.0        50.0         178.0        10.0         C71          
C36          cd           2.0          60.0         -27.0        41.0         178.0        10.0         C47          
C37          cp           20.0         20.0         8.0          117.0        160.0        10.0         C93          
C38          cd           5.0          5.0          -18.0        42.0         145.0        10.0         C44          
C39          cp           60.0         12.0         31.0         33.0         186.0        10.0         C4           
C40          cd           40.0         25.0         -9.0         51.0         128.0        10.0         C73          
C41          cd           42.0         7.0          -7.0         44.0         159.0        10.0         C2           
C42          cd           24.0         12.0         -8.0         25.0         172.0        10.0         C15          
C43          cp           23.0         3.0          7.0          115.0        158.0        10.0         C13          
C44          cp           11.0         14.0         18.0         31.0         138.0        10.0         C38          
C45          cp           6.0          38.0         16.0         29.0         189.0        10.0         C89          
C46          cp           2.0          48.0         1.0          93.0         150.0        10.0         C48          
C47          cp           8.0          56.0         27.0         34.0         116.0        10.0         C36          
C48          cd           13.0         52.0         -1.0         125.0        192.0        10.0         C46          
C49          cd           6.0          68.0         -17.0        93.0         132.0        10.0         C19          
C50          cp           47.0         47.0         13.0         105.0        152.0        10.0         C80          
C51          cd           49.0         58.0         -16.0        66.0         119.0        10.0         C9           
C52          cp           27.0         43.0         9.0          25.0         88.0         10.0         C88          
C53          cd           37.0         31.0         -8.0         62.0         137.0        10.0         C74          
C54          cp           57.0         29.0         18.0         121.0        168.0        10.0         C24          
C55          cd           63.0         23.0         -29.0        70.0         189.0        10.0         C23          
C56          cd           53.0         12.0         -18.0        81.0         188.0        10.0         C75          
C57          cp           32.0         12.0         7.0          78.0         133.0        10.0         C58          
C58          cd           36.0         26.0         -7.0         79.0         210.0        10.0         C57          
C59          cp           21.0         24.0         28.0         17.0         123.0        10.0         C87          
C60          cd           17.0         34.0         -2.0         130.0        201.0        10.0         C17          
C61          cd           12.0         24.0         -26.0        59.0         102.0        10.0         C5           
C62          cp           24.0         58.0         19.0         25.0         164.0        10.0         C11          
C63          cp           27.0         69.0         10.0         34.0         112.0        10.0         C90          
C64          cp           15.0         77.0         9.0          46.0         165.0        10.0         C70          
C65          cd           62.0         77.0         -16.0        49.0         170.0        10.0         C27          
C66          cd           49.0         73.0         -6.0         77.0         179.0        10.0         C69          
C67          cp           67.0         5.0          25.0         43.0         150.0        10.0         C25          
C68          cd           56.0         39.0         -16.0        82.0         198.0        10.0         C28          
C69          cp           37.0         47.0         6.0          12.0         142.0        10.0         C66          
C70          cd           37.0         56.0         -9.0         21.0         198.0        10.0         C64          
C71          cp           57.0         68.0         15.0         57.0         106.0        10.0         C35          
C72          cd           47.0         16.0         -11.0        22.0         110.0        10.0         C21          
C73          cp           44.0         17.0         9.0          60.0         105.0        10.0         C40          
C74          cp           46.0         13.0         8.0          73.0         195.0        10.0         C53          
C75          cp           49.0         11.0         18.0         46.0         101.0        10.0         C56          
C76          cp           49.0         42.0         13.0         36.0         119.0        10.0         C78          
C77          cp           53.0         43.0         14.0         65.0         200.0        0.0          C104         
C78          cd           61.0         52.0         -13.0        43.0         158.0        10.0         C76          
C79          cp           57.0         48.0         23.0         58.0         135.0        10.0         C3           
C80          cd           56.0         37.0         -13.0        69.0         198.0        10.0         C50          
C81          cp           55.0         54.0         26.0         87.0         110.0        10.0         C34          
C82          cp           15.0         47.0         16.0         28.0         91.0         10.0         C8           
C83          cp           14.0         37.0         11.0         21.0         97.0         10.0         C16          
C84          cd           11.0         31.0         -20.0        68.0         143.0        10.0         C95          
C85          cd           16.0         22.0         -2.0         74.0         117.0        10.0         C92          
C86          cd           4.0          18.0         -20.0        79.0         118.0        10.0         C14          
