StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            35.0         35.0         0.0          0.0          1000.0       0.0          0            
S0           f            35.0         35.0         0.0          0.0          1000.0       0.0          0            
S1           f            61.0         37.0         0.0          0.0          1000.0       0.0          0            
S2           f            74.0         39.0         0.0          0.0          1000.0       0.0          0            
S3           f            47.0         57.0         0.0          0.0          1000.0       0.0          0            
S4           f            57.0         65.0         0.0          0.0          1000.0       0.0          0            
S5           f            29.0         59.0         0.0          0.0          1000.0       0.0          0            
S6           f            34.0         71.0         0.0          0.0          1000.0       0.0          0            
S7           f            22.0         58.0         0.0          0.0          1000.0       0.0          0            
S8           f            7.0          61.0         0.0          0.0          1000.0       0.0          0            
S9           f            18.0         41.0         0.0          0.0          1000.0       0.0          0            
S10          f            5.0          39.0         0.0          0.0          1000.0       0.0          0            
S11          f            14.0         20.0         0.0          0.0          1000.0       0.0          0            
S12          f            0.0          26.0         0.0          0.0          1000.0       0.0          0            
S13          f            24.0         25.0         0.0          0.0          1000.0       0.0          0            
S14          f            26.0         6.0          0.0          0.0          1000.0       0.0          0            
S15          f            34.0         20.0         0.0          0.0          1000.0       0.0          0            
S16          f            41.0         5.0          0.0          0.0          1000.0       0.0          0            
S17          f            50.0         9.0          0.0          0.0          1000.0       0.0          0            
S18          f            61.0         14.0         0.0          0.0          1000.0       0.0          0            
S19          f            62.0         21.0         0.0          0.0          1000.0       0.0          0            
S20          f            74.0         30.0         0.0          0.0          1000.0       0.0          0            
C1           cp           41.0         49.0         10.0         636.0        919.0        10.0         C55          
C2           cp           35.0         17.0         7.0          74.0         351.0        10.0         C23          
C3           cp           55.0         45.0         13.0         498.0        613.0        10.0         C54          
C4           cp           55.0         20.0         19.0         470.0        965.0        10.0         C74          
C5           cd           15.0         30.0         -9.0         20.0         370.0        10.0         C52          
C6           cp           25.0         30.0         3.0          266.0        663.0        0.0          C101         
C7           cp           20.0         50.0         5.0          292.0        449.0        10.0         C10          
C8           cd           10.0         43.0         -19.0        288.0        597.0        10.0         C16          
C9           cd           55.0         60.0         -15.0        254.0        643.0        10.0         C71          
C10          cd           30.0         60.0         -5.0         496.0        713.0        10.0         C7           
C11          cp           20.0         65.0         12.0         33.0         510.0        10.0         C63          
C12          cp           50.0         35.0         19.0         170.0        403.0        10.0         C41          
C13          cp           30.0         25.0         23.0         426.0        978.0        10.0         C42          
C14          cp           15.0         10.0         20.0         32.0         454.0        10.0         C18          
C15          cd           30.0         5.0          -9.0         30.0         529.0        10.0         C73          
C16          cp           10.0         20.0         19.0         222.0        423.0        10.0         C8           
C17          cp           5.0          30.0         2.0          409.0        959.0        10.0         C36          
C18          cd           20.0         40.0         -20.0        349.0        462.0        10.0         C14          
C19          cd           15.0         60.0         -27.0        215.0        432.0        10.0         C31          
C20          cd           45.0         65.0         -9.0         538.0        709.0        10.0         C88          
C21          cp           45.0         20.0         11.0         156.0        389.0        10.0         C72          
C22          cd           45.0         10.0         -31.0        280.0        623.0        10.0         C39          
C23          cd           55.0         5.0          -7.0         36.0         513.0        10.0         C2           
C24          cd           65.0         35.0         -3.0         633.0        918.0        10.0         C90          
C25          cd           65.0         20.0         -23.0        400.0        956.0        10.0         C79          
C26          cd           45.0         30.0         -16.0        548.0        707.0        10.0         C28          
C27          cp           35.0         40.0         16.0         5.0          612.0        10.0         C47          
C28          cp           41.0         37.0         16.0         44.0         325.0        10.0         C26          
C29          cp           64.0         42.0         9.0          129.0        374.0        10.0         C40          
C30          cp           40.0         60.0         21.0         115.0        498.0        10.0         C33          
C31          cp           31.0         52.0         27.0         91.0         336.0        10.0         C19          
C32          cp           35.0         69.0         23.0         602.0        835.0        10.0         C48          
C33          cd           53.0         52.0         -21.0        24.0         646.0        10.0         C30          
C34          cd           65.0         55.0         -6.0         487.0        656.0        10.0         C69          
C35          cp           63.0         65.0         8.0          439.0        948.0        10.0         C68          
C36          cd           2.0          60.0         -2.0         41.0         710.0        10.0         C17          
C37          cd           20.0         20.0         -27.0        563.0        736.0        10.0         C94          
C38          cp           5.0          5.0          16.0         147.0        560.0        10.0         C49          
C39          cp           60.0         12.0         31.0         33.0         797.0        10.0         C22          
C40          cd           40.0         25.0         -9.0         243.0        554.0        10.0         C29          
C41          cd           42.0         7.0          -19.0        225.0        682.0        10.0         C12          
C42          cd           24.0         12.0         -23.0        25.0         616.0        10.0         C13          
C43          cp           23.0         3.0          7.0          578.0        747.0        10.0         C91          
C44          cd           11.0         14.0         -16.0        72.0         501.0        10.0         C82          
C45          cd           6.0          38.0         -35.0        29.0         669.0        10.0         C86          
C46          cd           2.0          48.0         -2.0         458.0        685.0        10.0         C92          
C47          cd           8.0          56.0         -16.0        34.0         362.0        10.0         C27          
C48          cd           13.0         52.0         -23.0        694.0        962.0        10.0         C32          
C49          cd           6.0          68.0         -16.0        444.0        597.0        10.0         C38          
C50          cd           47.0         47.0         -19.0        499.0        690.0        10.0         C62          
C51          cp           49.0         58.0         10.0         296.0        505.0        10.0         C81          
C52          cp           27.0         43.0         9.0          111.0        362.0        10.0         C5           
C53          cp           37.0         31.0         14.0         301.0        602.0        10.0         C97          
C54          cd           57.0         29.0         -13.0        595.0        780.0        10.0         C3           
C55          cd           63.0         23.0         -10.0        442.0        917.0        10.0         C1           
C56          cd           53.0         12.0         -6.0         426.0        851.0        10.0         C80          
C57          cd           32.0         12.0         -18.0        366.0        585.0        10.0         C75          
C58          cp           36.0         26.0         18.0         458.0        980.0        0.0          C102         
C59          cp           21.0         24.0         28.0         17.0         441.0        10.0         C95          
C60          cd           17.0         34.0         -13.0        651.0        932.0        10.0         C61          
C61          cp           12.0         24.0         13.0         246.0        421.0        10.0         C60          
C62          cp           24.0         58.0         19.0         25.0         583.0        10.0         C50          
C63          cd           27.0         69.0         -12.0        34.0         348.0        10.0         C11          
C64          cp           15.0         77.0         9.0          46.0         523.0        10.0         C77          
C65          cd           62.0         77.0         -3.0         49.0         608.0        10.0         C78          
C66          cp           49.0         73.0         25.0         440.0        845.0        10.0         C70          
C67          cp           67.0         5.0          25.0         132.0        563.0        10.0         C96          
C68          cd           56.0         39.0         -8.0         464.0        925.0        10.0         C35          
C69          cp           37.0         47.0         6.0          12.0         535.0        10.0         C34          
C70          cd           37.0         56.0         -25.0        249.0        968.0        10.0         C66          
C71          cp           57.0         68.0         15.0         218.0        417.0        10.0         C9           
C72          cd           47.0         16.0         -11.0        22.0         377.0        10.0         C21          
C73          cp           44.0         17.0         9.0          263.0        444.0        10.0         C15          
C74          cd           46.0         13.0         -19.0        479.0        965.0        10.0         C4           
C75          cp           49.0         11.0         18.0         182.0        399.0        10.0         C57          
C76          cp           49.0         42.0         13.0         166.0        497.0        10.0         C87          
C77          cd           53.0         43.0         -9.0         430.0        970.0        10.0         C64          
C78          cp           61.0         52.0         3.0          212.0        671.0        10.0         C65          
C79          cp           57.0         48.0         23.0         273.0        580.0        10.0         C25          
C80          cp           56.0         37.0         6.0          452.0        968.0        10.0         C56          
C81          cd           55.0         54.0         -10.0        388.0        479.0        10.0         C51          
C82          cp           15.0         47.0         16.0         99.0         352.0        10.0         C44          
C83          cp           14.0         37.0         11.0         21.0         328.0        10.0         C99          
C84          cp           11.0         31.0         7.0          323.0        624.0        10.0         C89          
C85          cd           16.0         22.0         -10.0        333.0        504.0        10.0         C98          
C86          cp           4.0          18.0         35.0         350.0        503.0        10.0         C45          
C87          cd           28.0         18.0         -13.0        380.0        487.0        10.0         C76          
C88          cp           26.0         52.0         9.0          114.0        553.0        10.0         C20          
C89          cd           26.0         35.0         -7.0         649.0        981.0        10.0         C84          
C90          cp           31.0         67.0         3.0          345.0        534.0        10.0         C24          
C91          cd           15.0         19.0         -7.0         675.0        930.0        10.0         C43          
C92          cp           22.0         22.0         2.0          18.0         673.0        10.0         C46          
C93          cd           18.0         24.0         -17.0        339.0        969.0        10.0         C100         
C94          cp           26.0         27.0         27.0         403.0        536.0        10.0         C37          
C95          cd           25.0         24.0         -28.0        22.0         301.0        10.0         C59          
C96          cd           22.0         27.0         -25.0        565.0        732.0        10.0         C67          
C97          cd           25.0         21.0         -14.0        582.0        703.0        10.0         C53          
C98          cp           19.0         21.0         10.0         122.0        367.0        10.0         C85          
C99          cd           20.0         26.0         -11.0        185.0        580.0        10.0         C83          
C100         cp           18.0         18.0         17.0         297.0        965.0        10.0         C93          
C101         cd           25.0         30.0         -3.0         266.0        663.0        10.0         C6           
C102         cd           36.0         26.0         -18.0        458.0        980.0        10.0         C58          

Vehicle battery capacity : 181.83
Vehicle freight capacity : 1000.0
battery consumption rate : 1.0
inverse recharging rate : 0.16
average velocity : 1.0
