StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            35.0         35.0         0.0          0.0          230.0        0.0          0            
S0           f            35.0         35.0         0.0          0.0          230.0        0.0          0            
S1           f            61.0         37.0         0.0          0.0          230.0        0.0          0            
S2           f            74.0         39.0         0.0          0.0          230.0        0.0          0            
S3           f            47.0         57.0         0.0          0.0          230.0        0.0          0            
S4           f            57.0         65.0         0.0          0.0          230.0        0.0          0            
S5           f            29.0         59.0         0.0          0.0          230.0        0.0          0            
S6           f            34.0         71.0         0.0          0.0          230.0        0.0          0            
S7           f            22.0         58.0         0.0          0.0          230.0        0.0          0            
S8           f            7.0          61.0         0.0          0.0          230.0        0.0          0            
S9           f            18.0         41.0         0.0          0.0          230.0        0.0          0            
S10          f            5.0          39.0         0.0          0.0          230.0        0.0          0            
S11          f            14.0         20.0         0.0          0.0          230.0        0.0          0            
S12          f            0.0          26.0         0.0          0.0          230.0        0.0          0            
S13          f            24.0         25.0         0.0          0.0          230.0        0.0          0            
S14          f            26.0         6.0          0.0          0.0          230.0        0.0          0            
S15          f            34.0         20.0         0.0          0.0          230.0        0.0          0            
S16          f            41.0         5.0          0.0          0.0          230.0        0.0          0            
S17          f            50.0         9.0          0.0          0.0          230.0        0.0          0            
S18          f            61.0         14.0         0.0          0.0          230.0        0.0          0            
S19          f            62.0         21.0         0.0          0.0          230.0        0.0          0            
S20          f            74.0         30.0         0.0          0.0          230.0        0.0          0            
C1           cd           41.0         49.0         -16.0        0.0          204.0        10.0         C28          
C2           cp           35.0         17.0         7.0          0.0          202.0        10.0         C74          
C3           cd           55.0         45.0         -3.0         0.0          197.0        10.0         C78          
C4           cp           55.0         20.0         19.0         149.0        159.0        10.0         C25          
C5           cd           15.0         30.0         -11.0        0.0          199.0        10.0         C83          
C6           cp           25.0         30.0         3.0          0.0          208.0        10.0         C96          
C7           cd           20.0         50.0         -30.0        0.0          198.0        10.0         C49          
C8           cd           10.0         43.0         -12.0        95.0         105.0        10.0         C18          
C9           cd           55.0         60.0         -25.0        97.0         107.0        10.0         C66          
C10          cd           30.0         60.0         -3.0         0.0          194.0        10.0         C90          
C11          cp           20.0         65.0         12.0         67.0         77.0         10.0         C31          
C12          cp           50.0         35.0         19.0         0.0          205.0        10.0         C79          
C13          cd           30.0         25.0         -6.0         159.0        169.0        10.0         C69          
C14          cp           15.0         10.0         20.0         0.0          187.0        10.0         C44          
C15          cd           30.0         5.0          -7.0         61.0         71.0         10.0         C43          
C16          cd           10.0         20.0         -35.0        0.0          190.0        10.0         C86          
C17          cp           5.0          30.0         2.0          0.0          189.0        10.0         C45          
C18          cp           20.0         40.0         12.0         0.0          204.0        10.0         C8           
C19          cd           15.0         60.0         -1.0         0.0          187.0        10.0         C46          
C20          cp           45.0         65.0         9.0          0.0          188.0        10.0         C35          
C21          cp           45.0         20.0         11.0         0.0          201.0        10.0         C54          
C22          cp           45.0         10.0         18.0         0.0          193.0        0.0          C103         
C23          cd           55.0         5.0          -6.0         68.0         78.0         10.0         C56          
C24          cp           65.0         35.0         3.0          0.0          190.0        10.0         C29          
C25          cd           65.0         20.0         -19.0        172.0        182.0        10.0         C4           
C26          cd           45.0         30.0         -14.0        0.0          208.0        10.0         C53          
C27          cp           35.0         40.0         16.0         0.0          215.0        0.0          C104         
C28          cp           41.0         37.0         16.0         0.0          213.0        10.0         C1           
C29          cd           64.0         42.0         -3.0         0.0          190.0        10.0         C24          
C30          cd           40.0         60.0         -5.0         0.0          194.0        10.0         C70          
C31          cd           31.0         52.0         -12.0        0.0          202.0        10.0         C11          
C32          cd           35.0         69.0         -9.0         0.0          186.0        10.0         C88          
C33          cp           53.0         52.0         11.0         0.0          195.0        10.0         C77          
C34          cp           65.0         55.0         14.0         0.0          183.0        10.0         C81          
C35          cd           63.0         65.0         -9.0         0.0          178.0        10.0         C20          
C36          cd           2.0          60.0         -36.0        0.0          178.0        10.0         C48          
C37          cd           20.0         20.0         -17.0        0.0          198.0        10.0         C100         
C38          cd           5.0          5.0          -10.0        83.0         93.0         10.0         C98          
C39          cp           60.0         12.0         31.0         0.0          186.0        10.0         C55          
C40          cp           40.0         25.0         9.0          0.0          208.0        0.0          C102         
C41          cd           42.0         7.0          -26.0        0.0          191.0        10.0         C87          
C42          cp           24.0         12.0         5.0          0.0          194.0        10.0         C72          
C43          cp           23.0         3.0          7.0          0.0          185.0        10.0         C15          
C44          cd           11.0         14.0         -20.0        69.0         79.0         10.0         C14          
C45          cd           6.0          38.0         -2.0         0.0          190.0        10.0         C17          
C46          cp           2.0          48.0         1.0          0.0          184.0        10.0         C19          
C47          cd           8.0          56.0         -16.0        0.0          185.0        10.0         C82          
C48          cp           13.0         52.0         36.0         0.0          192.0        10.0         C36          
C49          cp           6.0          68.0         30.0         0.0          176.0        10.0         C7           
C50          cd           47.0         47.0         -20.0        0.0          203.0        10.0         C65          
C51          cd           49.0         58.0         -15.0        0.0          193.0        10.0         C71          
C52          cp           27.0         43.0         9.0          0.0          208.0        10.0         C62          
C53          cp           37.0         31.0         14.0         95.0         105.0        10.0         C26          
C54          cd           57.0         29.0         -11.0        0.0          197.0        10.0         C21          
C55          cd           63.0         23.0         -31.0        136.0        146.0        10.0         C39          
C56          cp           53.0         12.0         6.0          0.0          190.0        10.0         C23          
C57          cp           32.0         12.0         7.0          0.0          196.0        10.0         C73          
C58          cd           36.0         26.0         -12.0        200.0        210.0        10.0         C97          
C59          cp           21.0         24.0         28.0         0.0          202.0        10.0         C99          
C60          cp           17.0         34.0         3.0          0.0          201.0        10.0         C89          
C61          cp           12.0         24.0         13.0         0.0          194.0        10.0         C91          
C62          cd           24.0         58.0         -9.0         58.0         68.0         10.0         C52          
C63          cd           27.0         69.0         -9.0         0.0          185.0        10.0         C64          
C64          cp           15.0         77.0         9.0          0.0          173.0        10.0         C63          
C65          cp           62.0         77.0         20.0         0.0          170.0        10.0         C50          
C66          cp           49.0         73.0         25.0         0.0          179.0        10.0         C9           
C67          cd           67.0         5.0          -18.0        83.0         93.0         10.0         C75          
C68          cd           56.0         39.0         -6.0         0.0          198.0        10.0         C80          
C69          cp           37.0         47.0         6.0          50.0         60.0         10.0         C13          
C70          cp           37.0         56.0         5.0          0.0          198.0        10.0         C30          
C71          cp           57.0         68.0         15.0         0.0          180.0        10.0         C51          
C72          cd           47.0         16.0         -5.0         0.0          197.0        10.0         C42          
C73          cd           44.0         17.0         -7.0         0.0          199.0        10.0         C57          
C74          cd           46.0         13.0         -7.0         149.0        159.0        10.0         C2           
C75          cp           49.0         11.0         18.0         0.0          192.0        10.0         C67          
C76          cp           49.0         42.0         13.0         73.0         83.0         10.0         C95          
C77          cd           53.0         43.0         -11.0        179.0        189.0        10.0         C33          
C78          cp           61.0         52.0         3.0          0.0          188.0        10.0         C3           
C79          cd           57.0         48.0         -19.0        92.0         102.0        10.0         C12          
C80          cp           56.0         37.0         6.0          0.0          198.0        10.0         C68          
C81          cd           55.0         54.0         -14.0        0.0          192.0        10.0         C34          
C82          cp           15.0         47.0         16.0         0.0          196.0        10.0         C47          
C83          cp           14.0         37.0         11.0         0.0          198.0        10.0         C5           
C84          cd           11.0         31.0         -27.0        101.0        111.0        10.0         C94          
C85          cd           16.0         22.0         -2.0         0.0          196.0        10.0         C92          
C86          cp           4.0          18.0         35.0         0.0          184.0        10.0         C16          
