StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            35.0         35.0         0.0          0.0          1000.0       0.0          0            
S0           f            35.0         35.0         0.0          0.0          1000.0       0.0          0            
S1           f            61.0         37.0         0.0          0.0          1000.0       0.0          0            
S2           f            74.0         39.0         0.0          0.0          1000.0       0.0          0            
S3           f            47.0         57.0         0.0          0.0          1000.0       0.0          0            
S4           f            57.0         65.0         0.0          0.0          1000.0       0.0          0            
S5           f            29.0         59.0         0.0          0.0          1000.0       0.0          0            
S6           f            34.0         71.0         0.0          0.0          1000.0       0.0          0            
S7           f            22.0         58.0         0.0          0.0          1000.0       0.0          0            
S8           f            7.0          61.0         0.0          0.0          1000.0       0.0          0            
S9           f            18.0         41.0         0.0          0.0          1000.0       0.0          0            
S10          f            5.0          39.0         0.0          0.0          1000.0       0.0          0            
S11          f            14.0         20.0         0.0          0.0          1000.0       0.0          0            
S12          f            0.0          26.0         0.0          0.0          1000.0       0.0          0            
S13          f            24.0         25.0         0.0          0.0          1000.0       0.0          0            
S14          f            26.0         6.0          0.0          0.0          1000.0       0.0          0            
S15          f            34.0         20.0         0.0          0.0          1000.0       0.0          0            
S16          f            41.0         5.0          0.0          0.0          1000.0       0.0          0            
S17          f            50.0         9.0          0.0          0.0          1000.0       0.0          0            
S18          f            61.0         14.0         0.0          0.0          1000.0       0.0          0            
S19          f            62.0         21.0         0.0          0.0          1000.0       0.0          0            
S20          f            74.0         30.0         0.0          0.0          1000.0       0.0          0            
C1           cd           41.0         49.0         -18.0        0.0          974.0        10.0         C44          
C2           cd           35.0         17.0         -20.0        0.0          972.0        10.0         C65          
C3           cd           55.0         45.0         -9.0         0.0          967.0        10.0         C8           
C4           cd           55.0         20.0         -14.0        678.0        801.0        10.0         C34          
C5           cd           15.0         30.0         -20.0        0.0          969.0        10.0         C95          
C6           cd           25.0         30.0         -28.0        0.0          978.0        10.0         C59          
C7           cp           20.0         50.0         5.0          0.0          968.0        10.0         C31          
C8           cp           10.0         43.0         9.0          404.0        481.0        10.0         C3           
C9           cp           55.0         60.0         16.0         400.0        497.0        10.0         C21          
C10          cd           30.0         60.0         -8.0         0.0          964.0        10.0         C15          
C11          cp           20.0         65.0         12.0         206.0        325.0        10.0         C67          
C12          cp           50.0         35.0         19.0         0.0          975.0        10.0         C35          
C13          cd           30.0         25.0         -9.0         690.0        827.0        10.0         C29          
C14          cd           15.0         10.0         -2.0         0.0          957.0        10.0         C92          
C15          cp           30.0         5.0          8.0          175.0        300.0        10.0         C10          
C16          cp           10.0         20.0         19.0         0.0          960.0        10.0         C61          
C17          cp           5.0          30.0         2.0          0.0          959.0        10.0         C46          
C18          cp           20.0         40.0         12.0         0.0          974.0        10.0         C37          
C19          cp           15.0         60.0         17.0         0.0          957.0        10.0         C88          
C20          cd           45.0         65.0         -14.0        0.0          958.0        10.0         C53          
C21          cd           45.0         20.0         -16.0        0.0          971.0        10.0         C9           
C22          cp           45.0         10.0         18.0         0.0          963.0        10.0         C49          
C23          cd           55.0         5.0          -5.0         206.0        325.0        10.0         C42          
C24          cd           65.0         35.0         -16.0        0.0          960.0        10.0         C27          
C25          cd           65.0         20.0         -7.0         817.0        956.0        10.0         C57          
C26          cd           45.0         30.0         -36.0        0.0          978.0        10.0         C68          
C27          cp           35.0         40.0         16.0         0.0          985.0        10.0         C24          
C28          cp           41.0         37.0         16.0         0.0          983.0        10.0         C97          
C29          cp           64.0         42.0         9.0          0.0          960.0        10.0         C13          
C30          cd           40.0         60.0         -16.0        0.0          964.0        10.0         C45          
C31          cd           31.0         52.0         -5.0         0.0          972.0        10.0         C7           
C32          cp           35.0         69.0         23.0         0.0          956.0        10.0         C58          
C33          cd           53.0         52.0         -10.0        0.0          965.0        10.0         C63          
C34          cp           65.0         55.0         14.0         0.0          953.0        10.0         C4           
C35          cd           63.0         65.0         -19.0        0.0          948.0        10.0         C12          
C36          cp           2.0          60.0         5.0          0.0          948.0        10.0         C64          
C37          cd           20.0         20.0         -12.0        0.0          968.0        10.0         C18          
C38          cp           5.0          5.0          16.0         302.0        405.0        10.0         C60          
C39          cd           60.0         12.0         -6.0         0.0          956.0        10.0         C69          
C40          cd           40.0         25.0         -18.0        0.0          978.0        10.0         C54          
C41          cp           42.0         7.0          5.0          0.0          961.0        10.0         C43          
C42          cp           24.0         12.0         5.0          0.0          964.0        10.0         C23          
C43          cd           23.0         3.0          -5.0         0.0          955.0        10.0         C41          
C44          cp           11.0         14.0         18.0         233.0        340.0        10.0         C1           
C45          cp           6.0          38.0         16.0         0.0          960.0        10.0         C30          
C46          cd           2.0          48.0         -2.0         0.0          954.0        10.0         C17          
C47          cd           8.0          56.0         -7.0         0.0          955.0        10.0         C84          
C48          cp           13.0         52.0         36.0         0.0          962.0        10.0         C93          
C49          cd           6.0          68.0         -18.0        0.0          946.0        10.0         C22          
C50          cd           47.0         47.0         -11.0        0.0          973.0        10.0         C83          
C51          cp           49.0         58.0         10.0         0.0          963.0        10.0         C55          
C52          cp           27.0         43.0         9.0          0.0          978.0        10.0         C81          
C53          cp           37.0         31.0         14.0         414.0        489.0        10.0         C20          
C54          cp           57.0         29.0         18.0         0.0          967.0        10.0         C40          
C55          cd           63.0         23.0         -10.0        620.0        739.0        10.0         C51          
C56          cd           53.0         12.0         -27.0        0.0          960.0        10.0         C94          
C57          cp           32.0         12.0         7.0          0.0          966.0        10.0         C25          
C58          cd           36.0         26.0         -23.0        849.0        980.0        10.0         C32          
C59          cp           21.0         24.0         28.0         0.0          972.0        10.0         C6           
C60          cd           17.0         34.0         -16.0        0.0          971.0        10.0         C38          
C61          cd           12.0         24.0         -19.0        0.0          964.0        10.0         C16          
C62          cp           24.0         58.0         19.0         163.0        302.0        10.0         C79          
C63          cp           27.0         69.0         10.0         0.0          955.0        10.0         C33          
C64          cd           15.0         77.0         -5.0         0.0          943.0        10.0         C36          
C65          cp           62.0         77.0         20.0         0.0          940.0        10.0         C2           
C66          cp           49.0         73.0         25.0         0.0          949.0        10.0         C71          
C67          cd           67.0         5.0          -12.0        294.0        401.0        10.0         C11          
C68          cp           56.0         39.0         36.0         0.0          968.0        10.0         C26          
C69          cp           37.0         47.0         6.0          162.0        293.0        10.0         C39          
C70          cp           37.0         56.0         5.0          0.0          968.0        10.0         C80          
C71          cd           57.0         68.0         -25.0        0.0          950.0        10.0         C66          
C72          cd           47.0         16.0         -16.0        0.0          967.0        10.0         C82          
C73          cp           44.0         17.0         9.0          0.0          969.0        10.0         C96          
C74          cd           46.0         13.0         -3.0         681.0        802.0        10.0         C78          
C75          cp           49.0         11.0         18.0         0.0          962.0        10.0         C90          
C76          cp           49.0         42.0         13.0         290.0        373.0        10.0         C100         
C77          cd           53.0         43.0         -26.0        817.0        952.0        10.0         C87          
C78          cp           61.0         52.0         3.0          0.0          958.0        10.0         C74          
C79          cd           57.0         48.0         -19.0        388.0        465.0        10.0         C62          
C80          cd           56.0         37.0         -5.0         0.0          968.0        10.0         C70          
C81          cd           55.0         54.0         -9.0         0.0          962.0        10.0         C52          
C82          cp           15.0         47.0         16.0         0.0          966.0        10.0         C72          
C83          cp           14.0         37.0         11.0         0.0          968.0        10.0         C50          
C84          cp           11.0         31.0         7.0          436.0        511.0        10.0         C47          
C85          cd           16.0         22.0         -10.0        0.0          966.0        10.0         C98          
C86          cp           4.0          18.0         35.0         0.0          954.0        10.0         C99          
C87          cp           28.0         18.0         26.0         420.0        447.0        10.0         C77          
C88          cd           26.0         52.0         -17.0        0.0          970.0        10.0         C19          
C89          cd           26.0         35.0         -1.0         0.0          981.0        10.0         C91          
C90          cd           31.0         67.0         -18.0        0.0          957.0        10.0         C75          
C91          cp           15.0         19.0         1.0          0.0          964.0        10.0         C89          
C92          cp           22.0         22.0         2.0          18.0         181.0        10.0         C14          
C93          cd           18.0         24.0         -36.0        0.0          969.0        10.0         C48          
C94          cp           26.0         27.0         27.0         0.0          977.0        10.0         C56          
C95          cp           25.0         24.0         20.0         0.0          975.0        10.0         C5           
C96          cd           22.0         27.0         -9.0         0.0          974.0        10.0         C73          
C97          cd           25.0         21.0         -16.0        0.0          972.0        10.0         C28          
C98          cp           19.0         21.0         10.0         0.0          968.0        10.0         C85          
C99          cd           20.0         26.0         -35.0        333.0        432.0        10.0         C86          
C100         cd           18.0         18.0         -13.0        798.0        965.0        10.0         C76          

Vehicle battery capacity : 247.66
Vehicle freight capacity : 1000.0
battery consumption rate : 1.0
inverse recharging rate : 0.12
average velocity : 1.0
