StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
D0           d            40.0         50.0         0.0          0.0          1236.0       0.0          0            
S0           f            40.0         50.0         0.0          0.0          1236.0       0.0          0            
S1           f            73.0         52.0         0.0          0.0          1236.0       0.0          0            
S2           f            90.0         55.0         0.0          0.0          1236.0       0.0          0            
S3           f            55.0         79.0         0.0          0.0          1236.0       0.0          0            
S4           f            69.0         89.0         0.0          0.0          1236.0       0.0          0            
S5           f            32.0         80.0         0.0          0.0          1236.0       0.0          0            
S6           f            39.0         96.0         0.0          0.0          1236.0       0.0          0            
S7           f            23.0         80.0         0.0          0.0          1236.0       0.0          0            
S8           f            4.0          83.0         0.0          0.0          1236.0       0.0          0            
S9           f            18.0         58.0         0.0          0.0          1236.0       0.0          0            
S10          f            1.0          56.0         0.0          0.0          1236.0       0.0          0            
S11          f            13.0         31.0         0.0          0.0          1236.0       0.0          0            
S12          f            -5.0         38.0         0.0          0.0          1236.0       0.0          0            
S13          f            26.0         37.0         0.0          0.0          1236.0       0.0          0            
S14          f            28.0         13.0         0.0          0.0          1236.0       0.0          0            
S15          f            39.0         31.0         0.0          0.0          1236.0       0.0          0            
S16          f            48.0         11.0         0.0          0.0          1236.0       0.0          0            
S17          f            59.0         17.0         0.0          0.0          1236.0       0.0          0            
S18          f            73.0         23.0         0.0          0.0          1236.0       0.0          0            
S19          f            74.0         32.0         0.0          0.0          1236.0       0.0          0            
S20          f            90.0         44.0         0.0          0.0          1236.0       0.0          0            
C1           cd           45.0         68.0         -10.0        912.0        967.0        90.0         C11          
C2           cd           45.0         70.0         -20.0        825.0        870.0        90.0         C6           
C3           cp           42.0         66.0         10.0         65.0         146.0        90.0         C75          
C4           cd           42.0         68.0         -10.0        727.0        782.0        90.0         C9           
C5           cp           42.0         65.0         10.0         15.0         67.0         90.0         C7           
C6           cp           40.0         69.0         20.0         621.0        702.0        90.0         C2           
C7           cd           40.0         66.0         -10.0        170.0        225.0        90.0         C5           
C8           cp           38.0         68.0         20.0         255.0        324.0        90.0         C10          
C9           cp           38.0         70.0         10.0         534.0        605.0        90.0         C4           
C10          cd           35.0         66.0         -20.0        357.0        410.0        90.0         C8           
C11          cp           35.0         69.0         10.0         448.0        505.0        90.0         C1           
C12          cd           25.0         85.0         -20.0        652.0        721.0        90.0         C18          
C13          cp           22.0         75.0         30.0         30.0         92.0         90.0         C17          
C14          cd           22.0         85.0         -40.0        567.0        620.0        90.0         C16          
C15          cd           20.0         80.0         -10.0        384.0        429.0        90.0         C19          
C16          cp           20.0         85.0         40.0         475.0        528.0        90.0         C14          
C17          cd           18.0         75.0         -30.0        99.0         148.0        90.0         C13          
C18          cp           15.0         75.0         20.0         179.0        254.0        90.0         C12          
C19          cp           15.0         80.0         10.0         278.0        345.0        90.0         C15          
C20          cp           30.0         50.0         10.0         10.0         73.0         90.0         C24          
C21          cd           30.0         52.0         -10.0        914.0        965.0        90.0         C30          
C22          cd           28.0         52.0         -20.0        812.0        883.0        90.0         C28          
C23          cp           28.0         55.0         10.0         732.0        777.0        0.0          C103         
C24          cd           25.0         50.0         -10.0        65.0         144.0        90.0         C20          
C25          cp           25.0         52.0         40.0         169.0        224.0        90.0         C27          
C26          cd           25.0         55.0         -10.0        622.0        701.0        90.0         C29          
C27          cd           23.0         52.0         -40.0        261.0        316.0        90.0         C25          
C28          cp           23.0         55.0         20.0         546.0        593.0        90.0         C22          
C29          cp           20.0         50.0         10.0         358.0        405.0        90.0         C26          
C30          cp           20.0         55.0         10.0         449.0        504.0        90.0         C21          
C31          cd           10.0         35.0         -30.0        200.0        237.0        90.0         C32          
C32          cp           10.0         40.0         30.0         31.0         100.0        90.0         C31          
C33          cp           8.0          40.0         40.0         87.0         158.0        90.0         C37          
C34          cd           8.0          45.0         -30.0        751.0        816.0        90.0         C38          
C35          cp           5.0          35.0         10.0         283.0        344.0        90.0         C39          
C36          cp           5.0          45.0         10.0         665.0        716.0        0.0          C105         
C37          cd           2.0          40.0         -40.0        383.0        434.0        90.0         C33          
C38          cp           0.0          40.0         30.0         479.0        522.0        90.0         C34          
C39          cd           0.0          45.0         -10.0        567.0        624.0        90.0         C35          
C40          cd           35.0         30.0         -20.0        264.0        321.0        90.0         C42          
C41          cd           35.0         32.0         -10.0        166.0        235.0        90.0         C43          
C42          cp           33.0         32.0         20.0         68.0         149.0        90.0         C40          
C43          cp           33.0         35.0         10.0         16.0         80.0         90.0         C41          
C44          cp           32.0         30.0         10.0         359.0        412.0        90.0         C46          
C45          cp           30.0         30.0         10.0         541.0        600.0        90.0         C48          
C46          cd           30.0         32.0         -10.0        448.0        509.0        90.0         C44          
C47          cd           30.0         35.0         -10.0        1054.0       1127.0       90.0         C49          
C48          cd           28.0         30.0         -10.0        632.0        693.0        90.0         C45          
C49          cp           28.0         35.0         10.0         1001.0       1066.0       90.0         C47          
C50          cp           26.0         32.0         10.0         815.0        880.0        90.0         C52          
C51          cp           25.0         30.0         10.0         725.0        786.0        0.0          C101         
C52          cd           25.0         35.0         -10.0        912.0        969.0        90.0         C50          
C53          cp           44.0         5.0          20.0         286.0        347.0        90.0         C58          
C54          cp           42.0         10.0         40.0         186.0        257.0        90.0         C60          
C55          cd           42.0         15.0         -40.0        95.0         158.0        90.0         C57          
C56          cp           40.0         5.0          30.0         385.0        436.0        90.0         C59          
C57          cp           40.0         15.0         40.0         35.0         87.0         90.0         C55          
C58          cd           38.0         5.0          -20.0        471.0        534.0        90.0         C53          
C59          cd           38.0         15.0         -30.0        651.0        740.0        90.0         C56          
